Type,Time,Data
PPG_RED,1476919.2904965,126314.0
PPG_IR,1476919.2904169,178194.0
EDA,1476919.2921033,0.2841170132160187
PPG_IR,1476919.2917362,178252.0
PPG_IR,1476919.2917765,178325.0
PPG_RED,1476919.2918479,126323.0
PPG_IR,1476919.2918115,178395.0
PPG_GRN,1476919.2905754,8228.0
PPG_GRN,1476919.2919507,8254.0
EDA,1476919.3908134,0.2843259871006012
PPG_IR,1476919.3905282,178490.0
TEMP1,1476919.390893,33.803001403808594
PPG_RED,1476919.2918829,126322.0
PPG_GRN,1476919.2919875,8241.0
PPG_IR,1476919.3905724,178267.0
PPG_RED,1476919.2919142,126348.0
PPG_GRN,1476919.2920212,8272.0
PPG_GRN,1476919.3906972,8305.0
PPG_GRN,1476919.3907382,8272.0
PPG_RED,1476919.3906184,126351.0
PPG_GRN,1476919.4910325,8223.0
EDA,1476919.4911954,0.2845810055732727
TEMP1,1476919.4913165,33.80799865722656
EDA,1476919.4912481,0.2847900092601776
PPG_IR,1476919.4906879,177922.0
PPG_GRN,1476919.4910911,8188.0
PPG_RED,1476919.3906578,126296.0
PPG_GRN,1476919.4911382,8157.0
PPG_IR,1476919.4907481,177829.0
PPG_RED,1476919.4908446,126232.0
PPG_IR,1476919.4907938,177827.0
PPG_RED,1476919.4908911,126187.0
PPG_RED,1476919.490932,126176.0
PPG_RED,1476919.7574485,126189.0
PPG_IR,1476919.7573366,177787.0
PPG_RED,1476919.7574994,126172.0
EDA,1476919.7576754,0.28496500849723816
TEMP1,1476919.7597313,33.81100082397461
PPG_GRN,1476919.7575491,8136.0
PPG_IR,1476919.7573962,177764.0
PPG_GRN,1476919.7576074,8112.0
TEMP1,1476919.7914756,33.8120002746582
PPG_GRN,1476919.759482,8103.0
PPG_GRN,1476919.759534,8099.0
PPG_RED,1476919.7593574,126182.0
PPG_GRN,1476919.7595766,8091.0
EDA,1476919.7596246,0.2850930094718933
PPG_RED,1476919.759401,126165.0
PPG_IR,1476919.759209,177800.0
PPG_GRN,1476919.7912125,8078.0
EDA,1476919.7596761,0.2852799892425537
PPG_RED,1476919.7594379,126166.0
PPG_GRN,1476919.7912772,8072.0
PPG_IR,1476919.7592519,177805.0
PPG_IR,1476919.7593126,177754.0
EDA,1476919.7913943,0.2854200005531311
TEMP1,1476919.8907867,33.70600128173828
PPG_RED,1476919.7908149,126150.0
PPG_GRN,1476919.79133,8081.0
PPG_IR,1476919.7905963,177764.0
EDA,1476919.890638,0.28554901480674744
PPG_GRN,1476919.8905475,8107.0
PPG_RED,1476919.7911217,126160.0
PPG_IR,1476919.7906655,177772.0
EDA,1476919.8907047,0.28582999110221863
PPG_RED,1476919.8904609,126154.0
PPG_GRN,1476919.8905903,8115.0
PPG_IR,1476919.7907548,177794.0
EDA,1476920.0243141,0.28632301092147827
PPG_GRN,1476920.0241884,8142.0
PPG_RED,1476919.8905036,126174.0
PPG_IR,1476919.890319,177869.0
PPG_IR,1476919.8904107,177923.0
PPG_GRN,1476920.0242697,8114.0
PPG_RED,1476920.0240218,126204.0
PPG_IR,1476920.0238997,178004.0
PPG_RED,1476920.0240913,126203.0
PPG_IR,1476920.0239452,178023.0
PPG_RED,1476920.0241397,126122.0
PPG_GRN,1476920.1257344,8041.0
TEMP1,1476920.1263293,33.801998138427734
PPG_IR,1476920.0239817,177680.0
EDA,1476920.1260297,0.2865700125694275
PPG_RED,1476920.1254307,126057.0
EDA,1476920.1261608,0.2865700125694275
PPG_GRN,1476920.1258615,7981.0
PPG_IR,1476920.1250808,177440.0
PPG_RED,1476920.1255532,126049.0
PPG_IR,1476920.1252561,177319.0
PPG_GRN,1476920.2910672,7953.0
PPG_RED,1476920.2908677,126021.0
EDA,1476920.2912471,0.28658199310302734
PPG_IR,1476920.2907065,177271.0
TEMP1,1476920.291318,33.70100021362305
PPG_IR,1476920.2907674,177209.0
