EDA_mean,EDA_std,PPG_GRN_mean,PPG_GRN_std,PPG_IR_mean,PPG_IR_std,PPG_RED_mean,PPG_RED_std,TEMP1_mean,TEMP1_std,PPG_RED_HR_mean,PPG_RED_HR_std,PPG_RED_IBI_mean,PPG_RED_IBI_std,PPG_IR_HR_mean,PPG_IR_HR_std,PPG_IR_IBI_mean,PPG_IR_IBI_std,PPG_GRN_HR_mean,PPG_GRN_HR_std,PPG_GRN_IBI_mean,PPG_GRN_IBI_std,PPG_RED_brut_mean,PPG_RED_brut_std,PPG_IR_brut_mean,PPG_IR_brut_std,PPG_GRN_brut_mean,PPG_GRN_brut_std,TEMP1_brut_mean,TEMP1_brut_std,PPG_RED_HR_brut_mean,PPG_RED_HR_brut_std,PPG_GRN_HR_brut_mean,PPG_GRN_HR_brut_std,PPG_IR_HR_brut_mean,PPG_IR_HR_brut_std,PPG_RED_IBI_brut_mean,PPG_RED_IBI_brut_std,PPG_GRN_IBI_brut_mean,PPG_GRN_IBI_brut_std,PPG_IR_IBI_brut_mean,PPG_IR_IBI_brut_std,valence,arousal
0.14748725551320352,-0.8963357728107149,0.02262297832762265,-0.5353271985862261,0.003097998785063863,-0.5962545005430449,0.00012642410861270488,-0.48439098784608475,0.00618490447146494,-0.8573893491034675,0.0,1.868458508666805e-11,0.0,0.0,-0.03178782161766632,-0.9999680202309484,0.022033638958471727,-0.999942695531205,0.04176790784022101,-0.9799502956113295,-0.047762222992262,-0.9844137457598522,8.315356537677051e-05,-0.40772773863378264,0.0031201892346972575,-0.5338471235664607,0.02285635963949006,-0.5239641203565125,0.006073790033613595,-0.6286872171980641,-3.4433554120659136e-16,7.429901942096517e-09,0.03833589029680012,-0.9624511617135538,-0.030671202141465636,-0.9999802305928346,0.0,0.0,-0.04444954108158689,-0.9710095535286329,0.02197290362359228,-0.9999667142128013,1.0,-1.0
0.5393731348377759,-0.5349801952772488,-0.016465134047295063,-0.7817123168991508,-0.005045481709839548,-0.7455392338933902,-0.0009282436494853778,-0.7765842553583874,0.01599302520871617,-0.8549042294197803,-1.147785137355305e-16,7.131934802475184e-09,0.0,0.0,0.3572043454874325,0.08842147840590135,-0.26379171216020764,-0.3947554695047219,0.043951213985289145,-0.9948765549826284,-0.049744102404336424,-0.9956904447873395,-0.0008731069603992766,-0.6818862675756097,-0.004989783013960516,-0.6299407810874682,-0.01598429215626132,-0.6920625392832347,0.015575700606064247,-0.6440105740834313,-1.1477851373553045e-16,-7.131890814938344e-09,0.04021324113596755,-0.9999999295918554,0.36716152346113096,0.22737289393766846,0.0,0.0,-0.046181781717395606,-0.9999703616027964,-0.27025020217351226,-0.3320189588392048,-1.0,1.0
1.2094753855870648,-0.6180478209874278,-0.004504663639669073,-0.8253738213904389,-0.0030636174763780414,-0.8110015237027425,0.0012827034649825742,-0.8173622629352193,0.027152446494258815,-0.8355236607988437,0.0,1.9616962549613405e-11,0.0,0.0,1.559804387831771,-0.27063109110709666,-0.6123768564821968,-0.8709220395193871,0.040065224409305954,-0.967504101016935,-0.04616080743130603,-0.9751663989880655,0.0012861478884749803,-0.7344553280551374,-0.003041879801878518,-0.7087999564099061,-0.0044745256097068345,-0.7492221780715188,0.026981974464623693,-0.5555245119096965,-3.4433554120659136e-16,7.448138383502973e-09,0.037203456886650624,-0.9443386223742188,1.5509895106450065,0.3875833799557345,0.0,0.0,-0.04339701254825603,-0.9570131751700182,-0.6104830017328479,-0.7519765661743938,1.0,-1.0
1.5289126842249254,-0.7598490738558703,-0.00682476685337945,-0.8023510164468868,-0.004053973648490422,-0.7594507269275367,0.0022484235152460405,-0.7801530492785196,0.03102214656829434,-0.7716319576087544,-1.147785137355305e-16,7.131934802475184e-09,0.0,0.0,1.5458400676082178,-0.06227014002601203,-0.609076801553456,-0.8228184912030119,-0.014927728697014772,-0.11276036706064209,0.016577203950235323,-0.14209005594290683,0.0022171379493193346,-0.6952585039893227,-0.004103646445931414,-0.6436641379848671,-0.007287844609440122,-0.7215578990519779,0.030412903144788252,-0.501519504051625,-2.295570274710609e-16,1.7953356488605921e-10,0.020211360770832205,-0.31371129000885034,1.6119521457221504,-0.9999998550585891,0.0,0.0,-0.024225110133778153,-0.35000326842280316,-0.6207320848679467,-0.9999880452027399,-1.0,-1.0
1.7774803629348255,-0.7072946595432715,-0.002658444016929407,-0.7228555286932522,-0.0021355480295122305,-0.7142671101233686,0.002532805168602303,-0.6394144203136503,0.03495732662690704,-0.8228469926678669,0.0,1.9141026006044608e-11,0.0,0.0,1.4810273682979418,0.23265991742407602,-0.59908714273879,-0.7681858026107532,0.03257264949039148,-0.8373440551361613,-0.038648188817211125,-0.8612660915993381,0.002497264634154529,-0.6028149789408037,-0.002142033607742617,-0.6491043403160777,-0.003032892316000319,-0.6722607899966782,0.03411342168222501,-0.6195856273504731,-3.4433554120659136e-16,7.448138383502973e-09,0.02808357072307829,-0.669840575450054,1.400552227278259,1.3467332144930486,0.0,0.0,-0.03426636556788644,-0.7197759969304892,-0.5835175443361333,-0.5483897076906792,-1.0,1.0
1.9475860747996692,-0.6237779255316982,0.00046524670069117115,-0.6275163407674424,-0.0017861636114847395,-0.605968443200301,0.0033396023102613874,-0.6129967913911323,0.03894266087552427,-0.8418602812643593,-1.147785137355305e-16,7.131934802475184e-09,0.0,0.0,1.5567002323602357,-0.43705829582658884,-0.6120598449945519,-0.901272245924503,0.024452422725070956,-0.6841686585909406,-0.029488679814826602,-0.7161458807366093,0.003277243821830239,-0.5859118565763943,-0.0018978476377824395,-0.5587552514309474,-0.0005611243229169511,-0.6012181011757951,0.03837183534966687,-0.5840051498006948,-3.4433554120659136e-16,7.429901942096517e-09,0.0149343933408183,-0.33860079214360594,1.53675191671461,0.47138490006424416,0.0,0.0,-0.01954926851031463,-0.4077791290786238,-0.6081648712325108,-0.7417617806370446,-1.0,-1.0
2.5459088082968915,0.05679672930780077,-0.0024781576322793404,-0.7865816902470656,-0.0024730875430955344,-0.7794742819003724,0.004473876520584484,-0.8477250620205887,0.043845533312509816,-0.8508652002822585,0.0,1.900210198643085e-11,0.0,0.0,1.6013906757620757,-0.925376382244092,-0.6195966129279021,-0.9886614185538026,0.03309739092138163,-0.7615667722379995,-0.03890754658371301,-0.7960493126575356,0.004490849341337498,-0.7739412558185822,-0.002415936832093109,-0.7074340840089032,-0.0020221549177169393,-0.7331164894105752,0.04302529749012915,-0.6062189590164756,-3.4433554120659136e-16,7.429901942096517e-09,0.021483709489226593,-0.508124634535803,1.6076754555702415,-0.9356838712324614,0.0,0.0,-0.027194752984003742,-0.5827817420594131,-0.6201079574518981,-0.9902960961250444,-1.0,-1.0
2.8647173934875636,-0.5735723177384859,0.0008838912107677139,-0.8378515063364808,-0.000252004541640502,-0.8112184024942075,0.005020688048886391,-0.8238611553061679,0.04953766524676091,-0.8400072201226304,0.0,1.9281703933718045e-11,0.0,0.0,1.556999330238221,-0.5179493305457727,-0.6123961466597273,-0.9208140005620526,0.03929121759859999,-0.8937313933158938,-0.04535619813457934,-0.9127798967256492,0.005035502915069731,-0.7514885594761811,-0.00020779229949954194,-0.7307408240808085,0.0010118858836601578,-0.7533603837584523,0.049074229726403,-0.5976381975151277,-3.4433554120659136e-16,7.398348724613644e-09,0.03019364446662261,-0.6922812674357652,1.5564434304691344,0.04592709193551837,0.0,0.0,-0.036328299776979295,-0.7409994246446974,-0.6118716352488489,-0.8261778070835325,-1.0,-1.0
3.278686821393907,-0.7260201994604604,-0.005004366594142646,-0.7785587286981803,-0.0015181991492660362,-0.7351325519103444,0.004655681847513281,-0.7358928253580839,0.05416615412141019,-0.8341299345381766,-1.147785137355305e-16,7.132247425594039e-09,0.0,0.0,1.5202891613530702,-0.34069378156839863,-0.6064671392926161,-0.8871163814284482,0.01563081155707469,-0.5557833255854622,-0.021071201414232004,-0.6127982015399105,0.004662283918372433,-0.6704355816810822,-0.0015776649303276893,-0.6822473859932963,-0.0051258147829658825,-0.7130216174968358,0.053962659648720046,-0.6279044752173859,-1.1477851373553045e-16,-7.131890814938344e-09,0.02623175946520408,-0.6174521994881973,1.5443013418327143,0.23342684521096493,0.0,0.0,-0.03229729429506998,-0.6771565306969662,-0.6097229406115814,-0.7853011399308075,1.0,1.0
3.555514852583292,-0.5842885185905725,0.013378029380179509,-0.8234711055848548,0.004732075558123116,-0.6429863827877691,0.005284663270391887,-0.697734344193695,0.05621070040285163,-0.8766320875145339,0.18620301762060643,5.227142544089221,-0.1569738223210143,0.050222945158962314,1.496659032935933,-0.46862656976387823,-0.6024438619294356,-0.903787123930186,0.0241731772817364,-0.67442841219127,-0.028608944137734696,-0.6960061564146244,0.005232837169809148,-0.6567573652037304,0.004622862814438078,-0.5951937146250641,0.013008615334340074,-0.7456875391259713,0.055729779257424554,-0.5732510858385496,0.1862029627394712,1.0377175448280135e-07,0.02860535674376471,-0.4765874002112515,1.5234909604608569,0.3337320377733143,-0.15697378864129863,1.2040625786789177e-09,-0.0335729692634571,-0.515464858784698,-0.6063318662759637,-0.76554330863055,-1.0,1.0
