Time,EDA,PPG_GRN,PPG_IR,PPG_RED,TEMP1,PPG_RED_HR,PPG_RED_IBI,PPG_IR_HR,PPG_IR_IBI,PPG_GRN_HR,PPG_GRN_IBI,PPG_RED_brut,PPG_IR_brut,PPG_GRN_brut,EDA_brut,TEMP1_brut,PPG_RED_HR_brut,PPG_GRN_HR_brut,PPG_IR_HR_brut,PPG_RED_IBI_brut,PPG_GRN_IBI_brut,PPG_IR_IBI_brut
0.0,,,188729.0,,,,,,,,,,188729.0,,,,,,,,,
0.19919988699257374,,,188730.74193548388,,,,,,,,,,188756.0,,,,,,,,,
0.4149000160396099,,,188732.56503642042,122342.0,,,,,,,,122342.0,188759.0,,,,,,,,,
0.6214999593794346,,7964.0,188734.46406632877,122342.07741935484,,,,,,,,122343.2,188762.0,7964.0,,,,,,,,
99.76510005071759,,7963.917050691245,188736.4341265656,122342.22726326744,,,,,,,,122344.4,188765.0,7962.714285714285,,,,,,,,
99.81769998557866,,7963.756503642041,188743.18031194847,122342.44485918568,,,,,,,,122345.6,188841.0,7961.428571428572,,,,,,,,
100.01130006276071,,7963.523365158223,188752.2654531131,122342.72583601241,,,,,,,,122346.8,188884.0,7960.142857142857,,,,,,,,
100.13450006954372,,7963.222318558153,188760.75155291226,122343.06610465678,,,,,,,,122348.0,188883.8,7958.857142857143,,,,,,,,
100.21679988130927,,7962.857745010623,188768.67725917598,122343.70700113053,,,,,,,,122353.0,188883.6,7957.571428571428,,,,,,,,
100.2700999379158,,7962.433743028371,188776.07872632594,122345.7259042834,,,,,,,,122375.0,188883.4,7956.285714285715,,,,,,,,
100.33529996871948,,7961.954146703961,188782.9897762404,122347.51419719703,,,,,,,,122373.44444444444,188883.2,7955.0,,,,,,,,
100.41169985197484,,7962.279685626287,188789.44204874104,122349.08675795136,,,,,,,,122371.88888888889,188883.0,7967.0,,,,,,,,
100.48249992541969,,7963.03583494072,188795.46514237067,122350.4575047502,,,,,,,,122370.33333333333,188882.8,7974.0,,,,,,,,
100.68530007265508,2.389847993850708,7963.751264944545,188801.0867460887,122351.63945784877,,,,,,,,122368.77777777778,188882.6,7974.125,2.389847993850708,,,,,,,
100.8498000446707,2.395598888397217,7964.428602690059,188806.3327624701,122352.64479748577,,,,,,,,122367.22222222222,188882.4,7974.25,2.395598888397217,,,,,,,
101.05589986778796,2.3959077894687653,7965.070305742313,188811.2274229559,122353.4849180781,31.47900009155273,,,,,,,122365.66666666667,188882.2,7974.375,,31.47900009155273,,,,,,
199.8024000786245,2.3962166905403137,7965.678673113778,188815.79339566844,122354.17047891894,31.47900009155273,,,,,,,122364.11111111111,188882.0,7974.5,,,,,,,,
