Type,Time,Data
PPG_IR,1635588.9632047,188729.0
2939453
PPG_RED,1635588.9636196,122342.0
PPG_IR,1635588.9634039,188756.0
PPG_GRN,1635588.9638262,7964.0
PPG_RED,1635589.0633392,122348.0
PPG_IR,1635589.0629698,188765.0
PPG_GRN,1635589.06354,7955.0
EDA,1635589.06389,2.389847993850708
TEMP1,1635589.0642606,31.479000091552734
PPG_RED,1635589.0634215,122353.0
PPG_IR,1635589.0630224,188841.0
PPG_RED,1635589.0634748,122375.0
PPG_IR,1635589.063216,188884.0
PPG_RED,1635589.1630924,122361.0
EDA,1635589.0640545,2.395598888397217
PPG_GRN,1635589.0636164,7967.0
PPG_IR,1635589.1630071,188882.0
EDA,1635589.1634252,2.3980700969696045
PPG_IR,1635589.1630535,188937.0
PPG_GRN,1635589.0636872,7974.0
PPG_RED,1635589.1631455,122395.0
PPG_GRN,1635589.1632287,7975.0
PPG_GRN,1635589.163355,7980.0
PPG_IR,1635589.2633865,188976.0
PPG_RED,1635589.263855,122405.0
TEMP1,1635589.265602,31.454999923706055
PPG_IR,1635589.263572,188994.0
EDA,1635589.2650765,2.401376962661743
PPG_IR,1635589.2637034,188999.0
PPG_GRN,1635589.264491,7990.0
PPG_RED,1635589.2642027,122396.0
PPG_GRN,1635589.2646178,7999.0
PPG_RED,1635589.2643434,122398.0
EDA,1635589.2653346,2.403860092163086
PPG_IR,1635589.3635299,188905.0
PPG_GRN,1635589.2647316,8000.0
PPG_RED,1635589.3638783,122389.0
TEMP1,1635589.3645011,31.516000747680664
EDA,1635589.3643381,2.407183885574341
PPG_GRN,1635589.364092,7987.0
PPG_IR,1635589.3636479,188760.0
PPG_RED,1635589.3639832,122346.0
PPG_GRN,1635589.3642085,7956.0
PPG_RED,1635589.5629916,122316.0
PPG_GRN,1635589.563355,7922.0
392456
TEMP1,1635589.5637207,31.506999969482422
PPG_IR,1635589.5627612,188646.0
PPG_RED,1635589.563078,122309.0
PPG_GRN,1635589.5634628,7909.0
PPG_GRN,1635589.563506,7907.0
PPG_IR,1635589.5628162,188593.0
EDA,1635589.5636498,2.4096789360046387
PPG_IR,1635589.5629264,188560.0
PPG_RED,1635589.5632511,122283.0
PPG_RED,1635589.6634052,122281.0
EDA,1635589.6639281,2.4113481044769287
PPG_IR,1635589.663313,188539.0
TEMP1,1635589.6672267,31.468000411987305
PPG_GRN,1635589.6636063,7893.0
PPG_IR,1635589.6633653,188566.0
PPG_GRN,1635589.6637906,7904.0
PPG_IR,1635589.6667866,188601.0
PPG_RED,1635589.6634552,122298.0
EDA,1635589.6671274,2.4121789932250977
PPG_GRN,1635589.6670095,7903.0
PPG_GRN,1635589.6670496,7909.0
EDA,1635589.6671704,2.4163599014282227
PPG_IR,1635589.6668248,188561.0
PPG_RED,1635589.6668993,122303.0
PPG_IR,1635589.6668608,188608.0
PPG_GRN,1635589.6670846,7911.0
PPG_RED,1635589.6669377,122281.0
PPG_RED,1635589.6669704,122292.0
TEMP1,1635589.7963917,31.486000061035156
PPG_GRN,1635589.7962385,7933.0
EDA,1635589.7963269,2.4197189807891846
PPG_IR,1635589.7960435,188653.0
PPG_RED,1635589.7961497,122302.0
PPG_IR,1635589.7960989,188696.0
PPG_RED,1635589.7961949,122304.0
PPG_GRN,1635589.7962805,7942.0
PPG_IR,1635589.8963304,188730.0
EDA,1635589.8971144,2.4247660636901855
TEMP1,1635589.8973137,31.42300033569336
PPG_GRN,1635589.8967607,7941.0
PPG_RED,1635589.896586,122319.0
EDA,1635589.8972008,2.4306859970092773
PPG_GRN,1635589.8969081,7953.0
PPG_GRN,1635589.8969884,7977.0
PPG_IR,1635589.8965247,188822.0
PPG_RED,1635589.8966489,122331.0
PPG_RED,1635589.8967052,122327.0
PPG_RED,1635590.0295755,122331.0
TEMP1,1635590.0299193,31.430999755859375
PPG_GRN,1635590.0297319,7967.0
PPG_RED,1635590.0296709,122344.0
PPG_IR,1635590.0294194,188821.0
EDA,1635590.0298459,2.434077024459839
PPG_GRN,1635590.029789,7991.0
PPG_IR,1635590.0294781,188878.0
PPG_GRN,1635590.2296644,7992.0
EDA,1635590.2298197,2.4374849796295166
PPG_GRN,1635590.2297213,7984.0
PPG_GRN,1635590.229766,7989.0
PPG_GRN,1635590.2312479,7997.0
PPG_GRN,1635590.2313096,7995.0
PPG_RED,1635590.2295323,122359.0
TEMP1,1635590.2314416,31.39900016784668
PPG_IR,1635590.2294433,188936.0
EDA,1635590.2298704,2.4383339881896973
PPG_IR,1635590.2294854,188981.0
EDA,1635590.2313534,2.439192056655884
PPG_IR,1635590.2311047,189009.0
PPG_RED,1635590.2295781,122360.0
EDA,1635590.2313933,2.4409019947052
PPG_IR,1635590.2311418,188914.0
PPG_GRN,1635590.2965077,7942.0
EDA,1635590.2966781,2.441754102706909
TEMP1,1635590.2968061,31.45599937438965
PPG_RED,1635590.2296172,122365.0
PPG_GRN,1635590.2965586,7942.0
PPG_IR,1635590.296133,188764.0
PPG_RED,1635590.2311759,122388.0
PPG_GRN,1635590.2965929,7929.0
PPG_RED,1635590.2312111,122356.0
PPG_IR,1635590.2961886,188728.0
PPG_RED,1635590.2962776,122310.0
PPG_GRN,1635590.3959814,7931.0
TEMP1,1635590.3962202,31.445999145507812
PPG_RED,1635590.2963989,122316.0
PPG_GRN,1635590.3960491,7945.0
PPG_IR,1635590.2962305,188710.0
EDA,1635590.3961139,2.442605972290039
PPG_IR,1635590.3958151,188678.0
PPG_RED,1635590.2964558,122303.0
PPG_IR,1635590.3958597,188737.0
PPG_RED,1635590.3959039,122295.0
EDA,1635590.3961613,2.443466901779175
PPG_RED,1635590.3959409,122291.0
PPG_GRN,1635590.4964664,7953.0
PPG_IR,1635590.4960184,188767.0
EDA,1635590.4966676,2.441754102706909
PPG_RED,1635590.4961819,122318.0
PPG_RED,1635590.4963321,122306.0
PPG_RED,1635590.4963921,122295.0
PPG_IR,1635590.4960882,188749.0
PPG_GRN,1635590.4965133,7954.0
PPG_IR,1635590.4961325,188757.0
PPG_GRN,1635590.4965524,7942.0
TEMP1,1635590.6635838,31.4060001373291
PPG_RED,1635590.6632061,122321.0
EDA,1635590.6634291,2.441754102706909
PPG_IR,1635590.6630765,188796.0
PPG_GRN,1635590.6633169,7948.0
PPG_RED,1635590.6632616,122306.0
TEMP1,1635590.6999793,31.56599998474121
PPG_IR,1635590.6631438,188816.0
PPG_GRN,1635590.6633721,7977.0
EDA,1635590.6634973,2.4374849796295166
PPG_RED,1635590.6993909,122305.0
PPG_IR,1635590.6990141,188848.0
EDA,1635590.699855,2.436635971069336
PPG_RED,1635590.6994677,122345.0
PPG_IR,1635590.6991287,188904.0
PPG_RED,1635590.6995392,122349.0
TEMP1,1635590.7963857,31.56399917602539
PPG_GRN,1635590.6996198,7967.0
PPG_IR,1635590.6992887,188957.0
EDA,1635590.7962118,2.434931993484497
PPG_RED,1635590.7959179,122340.0
PPG_GRN,1635590.6996979,7987.0
PPG_GRN,1635590.6997676,7994.0
PPG_IR,1635590.7958618,188997.0
EDA,1635590.796289,2.4315309524536133
PPG_GRN,1635590.7960921,7988.0
PPG_RED,1635590.7960206,122350.0
EDA,1635590.8988743,2.4298338890075684
PPG_RED,1635590.897673,122373.0
PPG_IR,1635590.8971944,189059.0
PPG_RED,1635590.8978482,122376.0
PPG_GRN,1635590.7961466,8013.0
PPG_IR,1635590.8973537,189080.0
PPG_RED,1635590.8981497,122391.0
PPG_GRN,1635590.8983457,8006.0
PPG_GRN,1635590.8985141,8016.0
PPG_GRN,1635590.8986708,8010.0
PPG_IR,1635590.897505,189131.0
PPG_GRN,1635591.0300334,8013.0
TEMP1,1635591.030731,31.492000579833984
PPG_IR,1635591.0295439,189132.0
PPG_RED,1635591.0297493,122394.0
EDA,1635591.0302571,2.4256060123443604
PPG_GRN,1635591.0301759,8002.0
EDA,1635591.030531,2.4247660636901855
PPG_IR,1635591.0296496,188976.0
PPG_RED,1635591.0299125,122359.0
TEMP1,1635591.2303663,31.56800079345703
PPG_RED,1635591.2297067,122309.0
PPG_IR,1635591.2294521,188842.0
PPG_IR,1635591.2295331,188799.0
TEMP1,1635591.2330152,31.52899932861328
PPG_RED,1635591.22978,122310.0
EDA,1635591.2302363,2.4213929176330566
PPG_GRN,1635591.2299526,7967.0
EDA,1635591.2329216,2.42055606842041
PPG_RED,1635591.2298505,122295.0
PPG_IR,1635591.229603,188772.0
EDA,1635591.2329622,2.4155259132385254
PPG_IR,1635591.232592,188721.0
PPG_GRN,1635591.2300463,7961.0
PPG_IR,1635591.2326302,188724.0
EDA,1635591.2962622,2.4121789932250977
PPG_GRN,1635591.2301417,7961.0
PPG_RED,1635591.2326995,122278.0
PPG_IR,1635591.2326637,188789.0
PPG_IR,1635591.295924,188781.0
PPG_RED,1635591.2327349,122270.0
PPG_GRN,1635591.232804,7935.0
PPG_IR,1635591.2959934,188814.0
PPG_RED,1635591.2327671,122293.0
EDA,1635591.3978904,2.4105091094970703
PPG_GRN,1635591.232843,7950.0
PPG_RED,1635591.2960559,122297.0
EDA,1635591.3980089,2.408013105392456
TEMP1,1635591.3981417,31.51300048828125
PPG_IR,1635591.3965085,188842.0
PPG_RED,1635591.2961179,122291.0
PPG_GRN,1635591.2328794,7958.0
PPG_IR,1635591.3966103,188892.0
PPG_RED,1635591.3969288,122301.0
PPG_RED,1635591.3970435,122299.0
PPG_IR,1635591.3967171,188917.0
PPG_GRN,1635591.29617,7956.0
PPG_RED,1635591.397133,122306.0
PPG_GRN,1635591.2962118,7958.0
PPG_IR,1635591.4964288,188987.0
TEMP1,1635591.4968943,31.469999313354492
PPG_GRN,1635591.3973992,7967.0
PPG_RED,1635591.49657,122342.0
EDA,1635591.4967989,2.4063479900360107
PPG_RED,1635591.4966207,122337.0
PPG_GRN,1635591.3975469,7988.0
PPG_IR,1635591.4965079,189033.0
PPG_GRN,1635591.3976704,7997.0
PPG_GRN,1635591.4966818,8015.0
PPG_GRN,1635591.4967368,8024.0
EDA,1635591.6299423,2.401376962661743
PPG_IR,1635591.6294835,189071.0
TEMP1,1635591.6300591,31.558000564575195
PPG_RED,1635591.6296942,122356.0
EDA,1635591.6299886,2.3997230529785156
PPG_GRN,1635591.6298156,8031.0
PPG_RED,1635591.6297371,122365.0
PPG_IR,1635591.6295499,189098.0
PPG_IR,1635591.6296433,189161.0
PPG_GRN,1635591.6298579,8026.0
PPG_RED,1635591.6297733,122376.0
PPG_GRN,1635591.6298948,8028.0
EDA,1635591.7304391,2.3972480297088623
PPG_RED,1635591.7299726,122400.0
PPG_IR,1635591.7298707,189241.0
PPG_GRN,1635591.7301677,8043.0
PPG_IR,1635591.7974556,189277.0
TEMP1,1635591.79897,31.45400047302246
PPG_GRN,1635591.7302674,8039.0
PPG_RED,1635591.730069,122391.0
EDA,1635591.7983944,2.395598888397217
PPG_IR,1635591.797642,189274.0
PPG_GRN,1635591.7980762,8043.0
PPG_RED,1635591.7977983,122393.0
PPG_GRN,1635591.7982276,8055.0
EDA,1635591.798699,2.391489028930664
