Type,Time,Data
PPG_IR,529366.7420948,191998.0
EDA,529366.7426515,5.719618797302246
PPG_RED,529366.7424203,134351.0
PPG_GRN,529366.742503,9909.0

PPG_GRN,529366.7425718,9852.0
EDA,529366.8429748,5.719618797302246
TEMP1,529366.8431538,38.055999755859375
EDA,529366.8430494,5.7243428230285645
PPG_GRN,529366.8426784,9773.0
PPG_IR,529366.8421369,191555.0
PPG_GRN,529366.8428289,9721.0
PPG_IR,529366.8422319,191395.0
PPG_RED,529366.84254,134270.0
PPG_IR,529366.8423097,191232.0
PPG_RED,529366.8426019,134216.0
PPG_GRN,529366.8428941,9645.0
PPG_IR,529366.9752358,191107.0
PPG_RED,529366.9755169,134177.0
9883
EDA,529366.9760886,5.738471984863281
EDA,529366.9762193,5.738471984863281
PPG_IR,529366.9753402,191110.0
PPG_IR,529366.9754231,191146.0
PPG_GRN,529366.9758,9602.0
PPG_GRN,529366.9758997,9591.0
PPG_RED,529366.9756711,134177.0
PPG_GRN,529366.9759872,9610.0
PPG_RED,529366.9757264,134176.0
PPG_RED,529367.0755641,134162.0
EDA,529367.0759838,5.738471984863281
PPG_IR,529367.0753651,191156.0
PPG_IR,529367.0754674,191164.0
PPG_GRN,529367.0758084,9588.0
PPG_RED,529367.0756776,134177.0
PPG_GRN,529367.0759037,9614.0
EDA,529367.1769225,5.757450103759766
PPG_IR,529367.176095,191225.0
TEMP1,529367.1772019,38.198001861572266
PPG_RED,529367.1764722,134187.0
PPG_IR,529367.1762522,191243.0
PPG_RED,529367.176532,134196.0
PPG_IR,529367.1763835,191278.0
PPG_RED,529367.1765817,134194.0
EDA,529367.1770616,5.7479448318481445
PPG_GRN,529367.1766423,9626.0
PPG_GRN,529367.1767179,9627.0
PPG_GRN,529367.1767794,9640.0
PPG_GRN,529367.2756629,9645.0
PPG_GRN,529367.2757582,9673.0
PPG_RED,529367.2755188,134196.0
PPG_RED,529367.2755967,134210.0
PPG_IR,529367.2754372,191344.0
EDA,529367.2758493,5.7479448318481445
TEMP1,529367.2759792,38.22800064086914
PPG_IR,529367.3747934,191365.0
EDA,529367.3756498,5.738471984863281
PPG_RED,529367.3751098,134216.0
PPG_GRN,529367.3753756,9674.0
PPG_IR,529367.3748971,191420.0
TEMP1,529367.3758674,38.13399887084961
PPG_GRN,529367.375486,9694.0
EDA,529367.375764,5.738471984863281
PPG_GRN,529367.3755672,9726.0
PPG_RED,529367.3752372,134238.0
PPG_IR,529367.3749764,191482.0
PPG_RED,529367.3753044,134240.0
PPG_IR,529367.475523,191563.0
PPG_GRN,529367.4759912,9749.0

PPG_GRN,529367.4760816,9764.0
EDA,529367.4761531,5.738471984863281
PPG_RED,529367.4759099,134268.0
PPG_IR,529367.4756495,191621.0
PPG_IR,529367.7084005,191724.0
PPG_RED,529367.708628,134297.0
PPG_GRN,529367.7088055,9800.0
EDA,529367.7089895,5.738471984863281
TEMP1,529367.709204,38.09299850463867
EDA,529367.7090882,5.738471984863281
PPG_GRN,529367.7088848,9805.0
PPG_GRN,529367.7089321,9748.0
PPG_RED,529367.7087103,134290.0
PPG_RED,529367.7087545,134259.0
PPG_IR,529367.7085229,191727.0
PPG_IR,529367.7085724,191552.0
PPG_GRN,529367.7645051,9668.0
EDA,529367.7646846,5.738471984863281
PPG_GRN,529367.7645861,9596.0
EDA,529367.7689653,5.738471984863281
PPG_GRN,529367.7687979,9523.0
EDA,529367.7690203,5.743182182312012
PPG_GRN,529367.7688592,9443.0
PPG_GRN,529367.7689079,9407.0
TEMP1,529367.7648806,38.18199920654297
PPG_IR,529367.7639229,191301.0
TEMP1,529367.7691133,38.150001525878906
PPG_IR,529367.7641237,191065.0
PPG_IR,529367.7682967,190892.0
PPG_RED,529367.7641983,134206.0
PPG_RED,529367.7643041,134174.0
PPG_IR,529367.7683804,190702.0
PPG_RED,529367.7685658,134105.0
PPG_IR,529367.768456,190621.0
PPG_RED,529367.768667,134048.0
PPG_RED,529367.7687353,134014.0
PPG_RED,529367.875431,134015.0
PPG_RED,529367.8755704,133988.0
PPG_GRN,529367.8756846,9393.0
PPG_IR,529367.8750958,190607.0
EDA,529367.8759353,5.743182182312012
PPG_IR,529367.8752843,190623.0
PPG_GRN,529367.8758258,9372.0
TEMP1,529367.9763494,38.17100143432617
EDA,529367.9760591,5.743182182312012
EDA,529367.9762087,5.738471984863281
PPG_GRN,529367.9757582,9361.0
PPG_GRN,529367.9759005,9380.0
PPG_GRN,529367.9759758,9397.0
PPG_RED,529367.9754655,133980.0
PPG_RED,529367.9756314,133948.0
PPG_RED,529367.9756874,133974.0
PPG_IR,529367.9751835,190617.0
PPG_IR,529367.9752911,190656.0
PPG_IR,529367.9753736,190735.0
EDA,529368.2090498,5.738471984863281
EDA,529368.2122365,5.738471984863281
PPG_GRN,529368.2088939,9425.0
5776367
TEMP1,529368.2123833,38.16899871826172
PPG_GRN,529368.2089703,9452.0
PPG_GRN,529368.2120476,9467.0
EDA,529368.2122874,5.738471984863281
PPG_GRN,529368.212129,9503.0
PPG_IR,529368.208402,190820.0
PPG_IR,529368.2085157,190889.0
PPG_IR,529368.2115878,190951.0
PPG_IR,529368.2117003,191032.0
PPG_IR,529368.2117598,191099.0
PPG_GRN,529368.2121795,9529.0
PPG_RED,529368.2086116,133996.0
PPG_RED,529368.2087717,134024.0
PPG_RED,529368.2118134,134029.0
PPG_RED,529368.2118887,134029.0
PPG_RED,529368.211964,134050.0
PPG_GRN,529368.2758673,9548.0
PPG_IR,529368.2754603,191160.0
PPG_IR,529368.2755534,191238.0
EDA,529368.2759938,5.738471984863281
PPG_GRN,529368.275928,9575.0
PPG_RED,529368.2756337,134090.0
PPG_RED,529368.2757765,134088.0
EDA,529368.3761554,5.729030132293701
EDA,529368.376291,5.7149481773376465
TEMP1,529368.3764527,38.14400100708008
PPG_IR,529368.3752774,191301.0
PPG_IR,529368.3753791,191376.0
PPG_IR,529368.3754489,191449.0
PPG_RED,529368.3755287,134104.0
PPG_RED,529368.3756953,134129.0
PPG_RED,529368.3757605,134140.0
PPG_GRN,529368.3758645,9608.0
PPG_GRN,529368.3759712,9622.0
PPG_GRN,529368.3760749,9653.0
PPG_RED,529368.4753806,134164.0
TEMP1,529368.475834,38.097999572753906
PPG_GRN,529368.4755772,9674.0
PPG_RED,529368.4755113,134175.0
PPG_IR,529368.4751944,191506.0
PPG_IR,529368.4752921,191581.0
PPG_GRN,529368.4756315,9707.0
TEMP1,529368.7095137,38.112998962402344
EDA,529368.7093535,5.7149481773376465
PPG_GRN,529368.7090673,9700.0
EDA,529368.7094446,5.7243428230285645
PPG_RED,529368.7088001,134175.0
PPG_IR,529368.7085031,191620.0
PPG_RED,529368.7089103,134195.0
PPG_IR,529368.7085964,191540.0
PPG_RED,529368.708955,134128.0
PPG_IR,529368.7086658,191258.0
PPG_GRN,529368.7091745,9696.0
PPG_GRN,529368.709259,9598.0
TEMP1,529368.7438836,38.154998779296875
PPG_GRN,529368.7435135,9519.0

PPG_GRN,529368.7436306,9446.0
