EDA_mean,EDA_std,PPG_GRN_mean,PPG_GRN_std,PPG_IR_mean,PPG_IR_std,PPG_RED_mean,PPG_RED_std,TEMP1_mean,TEMP1_std,PPG_IR_HR_brut_mean,PPG_IR_HR_brut_std,PPG_IR_HR_brut_rmssd,PPG_GRN_HR_brut_mean,PPG_GRN_HR_brut_std,PPG_GRN_HR_brut_rmssd,PPG_RED_HR_brut_mean,PPG_RED_HR_brut_std,PPG_RED_HR_brut_rmssd,PPG_IR_IBI_brut_mean,PPG_IR_IBI_brut_std,PPG_IR_IBI_brut_rmssd,PPG_GRN_IBI_brut_mean,PPG_GRN_IBI_brut_std,PPG_GRN_IBI_brut_rmssd,PPG_RED_IBI_brut_mean,PPG_RED_IBI_brut_std,PPG_RED_IBI_brut_rmssd,emotion
-0.00255135651806105,0.4139113293930141,0.016462604858911805,-0.685990673577517,0.0003470526661180384,-0.5075830860521626,0.00022368706761184465,-0.5142652839300164,0.0028031251897429493,-0.4178894324975084,0.11916677913266988,-0.23499734320183036,0.30866920904782374,0.06377084560122494,-0.12219948433270708,0.07866954114512689,-0.036720063176084755,-0.3185075852927575,-0.08552862587704817,-0.11238763916757899,-0.3194096763225203,0.14397806515780243,-0.06433215430156049,-0.19644817938067421,-0.06134220771864837,0.029610501183183712,-0.32794779448301,-0.11253774269512669,6.0
-0.0227183932867134,-0.17541129120169993,0.0015418152057999285,0.7667103658824148,-0.0022098348104699125,0.6740347046915784,-0.0006350454020691219,1.404692470230435,0.005367838332635862,-0.5194590506340742,-0.00998236518159548,-0.29609995411149126,-0.043745629314960816,-0.021562719328912988,-0.292088504089427,-0.06720826404851167,-0.09884524463074924,-0.4915303950660117,-0.2789232777693506,0.003347312433186989,-0.23747361851454035,0.05944493996619726,0.015374678232888761,-0.23169097950628764,0.058958905117285715,0.09841986797758552,-0.4071390320632227,-0.1595856644248961,1.0
-0.08862053269564625,1.9305938700311267,0.01856065647988523,-0.30994254697818374,-0.001942971640445562,-0.38450852385802786,-0.0022683010235026867,-0.4629021908192235,0.006294506684727631,-0.8614530704760978,0.05519009075245333,-0.7401149306995388,-0.5752387362516891,-0.06760713582475775,-0.22686542603892076,0.09191215895436897,-0.15139639036398486,-0.31954086349668903,-0.2870331975264946,-0.06306794231393259,-0.7538006289171781,-0.6095844420659958,0.06764103752856734,-0.03363304717505648,0.41160272700669165,0.170250718068234,-0.12924143940141822,-0.06043535410080087,5.0
-0.06460327239403761,0.5043963339591097,-0.04903341339981114,-0.31285903612070165,-0.006000959640768617,-0.5439521765793054,-0.0067497541719773076,-0.17577312636026937,0.009338234901210043,-0.6548961093431984,-0.023582668101531208,-0.8833802737290534,-0.8326057824635331,-0.0513177444378536,-0.5517301475219332,-0.38573706841363686,-0.11349425179488859,-0.5882428877337578,-0.5258352851149425,0.012026258006788306,-0.8669623566487066,-0.8136057545830252,0.04421129025809076,-0.4378931915720406,-0.23132749841819464,0.11555893253909187,-0.46379040334423,-0.3896326441027284,4.0
-0.0554633207250859,-0.38190379375619676,-0.05520251362969595,-0.3239988282892105,-0.005440253804285353,-0.27474995517721684,-0.006522809812901356,-0.17803977757491543,0.010975089276302226,-0.6667774105966882,0.1372282649933902,0.06539820056409382,-0.07380039761228638,0.11109615383078462,-0.047943441569482693,0.2594244473546236,0.05063779697078352,-0.009758557923080884,-0.2985927412292815,-0.12198736401024873,-0.046128557450881326,-0.2027272435132825,-0.10317019690592588,-0.14177964188157538,0.09681156075541299,-0.05097745270174717,-0.07855713880660072,-0.3653239859290386,4.0
-0.02669091052584919,0.1767020909527734,-0.07949858198399666,0.12117556371157638,-0.007485987490887456,0.043190673959154754,-0.007361723685243682,0.18675779226502934,0.011903107827369896,-0.5309322858828793,0.038853402831909266,-0.25945170212323093,-0.2871632018299707,0.026431286215212367,-0.25943362579330326,-0.3106542644538168,-0.040840882147454266,-0.3197546745578863,-0.46787701594112807,-0.04360929483207885,-0.24521881545891566,-0.3073778036537169,-0.03194173445635114,-0.2425424399306602,-0.3114883522851307,0.034202613418017655,-0.2774397913725002,-0.45328467838331504,4.0
-0.020282297112697828,1.2498157706721174,-0.08280425940255166,0.2962233483488036,-0.008135755385354514,0.36816995766515415,-0.0068287072303142024,0.512199809452142,0.012485231689102044,-0.6674961005841388,0.22302194915212997,-0.6666778891422179,-0.4203770608499771,0.20923331786575922,-0.666147187581386,-0.4426303531334967,0.1392916979568883,-0.6188570106742769,-0.5929465678932869,-0.19152762444921184,-0.7663772169313253,-0.6060217404932998,-0.18219165221794517,-0.765653780849428,-0.6120948846961325,-0.13309309746795145,-0.7235876200923088,-0.7078044972285097,1.0
-0.0454596865020141,3.20310935987808,0.0059701936137841185,0.1706545423367132,-0.0007389978787933852,-0.1597059971151284,-0.0017722423994436767,-0.031331612735817874,0.014152931064951059,-0.288774358680035,0.36803477050651373,-0.2846732404794812,-0.02273356602933968,0.351616432840435,-0.2891149721920836,-0.06594168498917796,0.023497839067203742,-0.46061838870141597,-0.31592439357190527,-0.27544382557900976,-0.5658800554964937,-0.4010047827647428,-0.26658982837907363,-0.5680152070539216,-0.41364621722481265,-0.033305052270446986,-0.5331953037735344,-0.42260463990896535,1.0
-0.039246949881127514,-0.45908231117714876,0.034492834709555525,-0.6100816643212739,0.0009686639639588759,-0.14661165463499434,0.00030859047270635667,-0.3795321085349746,0.01610013655054324,-0.6890298861339059,0.22386957847440292,0.10699193088880177,0.08803421778431733,0.20030567585912235,0.33045927996250274,0.5729594333975854,0.07147743976665491,0.5091957140066534,0.013217195016459541,-0.1854490180599939,-0.22160015647903333,-0.20074552148616367,-0.16519260481224363,0.026090949361341573,0.2855270533465036,-0.05906788665878722,0.2385042592762659,-0.12739666862512772,6.0
-0.04097977301580466,1.9178011580910208,0.03552731557279428,-0.45666541474625394,0.0009675009224428268,-0.5583375968184625,-0.0005278235231064752,-0.7140713862206532,0.01631183553815354,-0.7370773972259259,0.014288727090687089,-0.4927914663977,0.19204493560510763,0.04125926731274026,-0.21222487540854487,0.6734258659087321,-0.043107809771011286,-0.48516406554412855,-0.22822636577489944,-0.02334169938852392,-0.4822264156212795,0.19336211857266705,-0.045446204172378935,-0.24961901439604608,0.5990171465948029,0.03420261341801754,-0.4542551736943598,-0.17657435827914433,3.0
