Time,EDA,PPG_GRN,PPG_IR,PPG_RED,TEMP1,PPG_RED_HR,PPG_RED_IBI,PPG_IR_HR,PPG_IR_IBI,PPG_GRN_HR,PPG_GRN_IBI,PPG_RED_brut,PPG_IR_brut,PPG_GRN_brut,EDA_brut,TEMP1_brut,PPG_RED_HR_brut,PPG_GRN_HR_brut,PPG_IR_HR_brut,PPG_RED_IBI_brut,PPG_GRN_IBI_brut,PPG_IR_IBI_brut
0.0,,,174525.0,,,,,,,,,,174525.0,,,,,,,,,
0.09230012074112892,,,174531.64516129033,,,,,,,,,,174628.0,,,,,,,,,
0.1705000177025795,,,174539.4099895942,,,,,,,,,,174652.0,,,,,,,,,
0.2566000912338495,,,174547.2867644591,107870.0,,,,,,,,107870.0,174661.5,,,,,,,,,
0.3372000064700842,,,174555.26826352626,107873.54838709679,,,,,,,,107925.0,174671.0,,,,,,,,,
0.4100000951439142,,,174563.34773039556,107876.60978147764,,,,,,,,107921.0,174680.5,,,,,,,,,
1.1394999455660582,1.0012569427490234,,174571.5188445636,107879.55108589845,,,,,,,,107922.2,174690.0,,1.0012569427490234,,,,,,,
1.353600062429905,1.0022649765014648,,174579.77569330143,107882.38004809855,,,,,,,,107923.4,174699.5,,1.0022649765014648,,,,,,,
99.89250008948147,1.0024333198865254,,174588.11274534653,107885.10391596318,,,,,,,,107924.6,174709.0,,,,,,,,,
99.98000017367303,1.0026016632715862,,174598.8796650016,107887.729469772,,,,,,,,107925.8,174755.0,,,,,,,,,
100.06650001741946,1.0027700066566467,,174609.80140704452,107890.26305236737,,,,,,,,107927.0,174768.16666666666,,,,,,,,,
100.14630015939474,1.0029383500417073,,174620.86798293414,107894.37511350497,,,,,,,,107954.0,174781.33333333334,,,,,,,,,
100.31610005535185,1.003106693426768,4731.0,174632.0700485513,107898.28639650466,,,,,,,,107955.0,174794.5,4731.0,,,,,,,,
100.40780017152429,1.0032750368118286,4731.1505376344085,174643.39886262326,107902.00985479468,,,,,,,,107956.0,174807.66666666666,4733.333333333333,1.0032750368118286,,,,,,,
100.58700013905764,1.003380211916837,4731.44190079778,174654.84624783037,107905.55760609826,33.56700134277344,,,,,,,107957.0,174820.83333333334,4735.666666666667,,33.56700134277344,,,,,,
299.3453999515623,1.003485387021845,4731.865003972118,174666.40455442198,107908.94098634999,33.56700134277344,,,,,,,107958.0,174834.0,4738.0,,,,,,,,
299.45340007543564,1.0035905621268533,4732.411347801874,174679.86232510445,107912.17060013386,33.56700134277344,,,,,,,107959.0,174875.0,4740.333333333333,,,,,,,,
299.54429995268583,1.0036957372318616,4733.072981277022,174697.16152993642,107915.25636786716,33.56700134277344,,,,,,,107960.0,174948.0,4742.666666666667,,,,,,,,
299.6462001465261,1.0038009123368696,4733.842466355924,174713.62852800507,107918.20756994025,33.56700134277344,,,,,,,107961.0,174952.4,4745.0,,,,,,,,
299.74310006946325,1.003906087441878,4734.712844870596,174729.31701006927,107922.3877267183,33.56700134277344,181.8181818181818,0.33,,,,,107983.0,174956.8,4747.333333333333,,,181.8181818181818,,,0.33,,
299.83230005018413,1.004011262546886,4735.677607567117,174744.27720296805,107925.65303467197,33.56700134277344,181.8181818181818,0.33,,,,,107973.0,174961.2,4749.666666666667,,,,,,,,
299.953400157392,1.0041164376518943,4736.730665143433,174758.55609309918,107928.80086756052,33.56700134277344,181.8181818181818,0.33,,,,,107974.44444444444,174965.6,4752.0,,,,,,,,
300.0517999753356,1.0042216127569026,4737.070622230954,174772.19763547988,107931.83880442042,33.56700134277344,181.8181818181818,0.33,,,,,107975.88888888889,174970.0,4742.0,,,,,,,,
