Type,Time,Data
PPG_IR,2070677.4760194,174525.0
EDA,2070677.4771589,1.0012569427490234
EDA,2070677.477373,1.0022649765014648
PPG_RED,2070677.476276,107870.0
PPG_IR,2070677.4761117,174628.0
PPG_RED,2070677.4763566,107925.0
PPG_IR,2070677.4761899,174652.0
PPG_RED,2070677.4764294,107921.0
EDA,2070677.5764272,1.0032750368118286
PPG_IR,2070677.5759119,174709.0
PPG_RED,2070677.5760859,107927.0
TEMP1,2070677.5766064,33.56700134277344
PPG_GRN,2070677.5763355,4731.0
PPG_IR,2070677.5759994,174755.0
PPG_RED,2070677.5761657,107954.0
PPG_GRN,2070677.7759728,4752.0
TEMP1,2070677.7765108,33.56399917602539
PPG_IR,2070677.7753648,174834.0
PPG_RED,2070677.7756656,107961.0
EDA,2070677.7762704,1.004431962966919
PPG_IR,2070677.7754728,174875.0
PPG_RED,2070677.7757625,107983.0
EDA,2070677.7763814,1.0051560401916504
PPG_GRN,2070677.7760712,4742.0
PPG_IR,2070677.7755637,174948.0
PPG_RED,2070677.7758517,107973.0
PPG_GRN,2070677.7761603,4741.0
PPG_RED,2070678.0082339,107986.0
EDA,2070678.0085098,1.0058809518814087

PPG_IR,2070678.0081141,174992.0
PPG_IR,2070678.008176,174994.0
PPG_GRN,2070678.0083479,4770.0
TEMP1,2070678.0489852,33.465999603271484
EDA,2070678.0440232,1.0077710151672363
PPG_IR,2070678.0431292,175036.0
PPG_IR,2070678.0432328,175051.0
PPG_GRN,2070678.0437247,4765.0
PPG_IR,2070678.0473971,175137.0
PPG_GRN,2070678.0438016,4783.0
PPG_IR,2070678.047517,175211.0
PPG_GRN,2070678.0481737,4781.0
PPG_IR,2070678.0475665,175375.0
PPG_GRN,2070678.0483936,4801.0
PPG_RED,2070678.0433283,108014.0
PPG_GRN,2070678.0485106,4811.0
PPG_RED,2070678.0434622,108002.0
EDA,2070678.0486471,1.0092300176620483
EDA,2070678.0488635,1.00981605052948
PPG_RED,2070678.0435319,108012.0
PPG_RED,2070678.0478176,108008.0
PPG_RED,2070678.0479301,108053.0
PPG_RED,2070678.0479763,108053.0
PPG_IR,2070678.1416015,175439.0
PPG_GRN,2070678.1419714,4808.0
PPG_RED,2070678.1418625,108084.0
EDA,2070678.1422784,1.0086469650268555
PPG_GRN,2070678.1421567,4814.0
TEMP1,2070678.1424298,33.48500061035156
PPG_IR,2070678.141774,175532.0
PPG_GRN,2070678.1761457,4841.0
EDA,2070678.1767182,1.0077710151672363
PPG_GRN,2070678.176281,4811.0
PPG_IR,2070678.1756,175468.0
TEMP1,2070678.1769633,33.564998626708984
PPG_RED,2070678.1419158,108090.0
PPG_IR,2070678.1756676,175132.0
EDA,2070678.1768182,1.0073349475860596
PPG_IR,2070678.175734,174850.0
PPG_GRN,2070678.1765502,4781.0
PPG_RED,2070678.1758012,108069.0
PPG_RED,2070678.175923,108014.0
PPG_RED,2070678.1760478,107927.0
PPG_RED,2070678.4416161,107865.0
PPG_GRN,2070678.4417901,4758.0
PPG_IR,2070678.4414171,174662.0
PPG_RED,2070678.4417021,107820.0
EDA,2070678.4419807,1.0077710151672363
PPG_IR,2070678.4415199,174492.0
TEMP1,2070678.476453,33.5629997253418
EDA,2070678.4762381,1.0090850591659546
PPG_IR,2070678.475455,174407.0
PPG_RED,2070678.475733,107789.0
TEMP1,2070678.508864,33.597999572753906
PPG_IR,2070678.4755668,174366.0
PPG_GRN,2070678.4418799,4735.0
EDA,2070678.4763394,1.00981605052948
PPG_RED,2070678.4758151,107766.0
PPG_IR,2070678.5081966,174330.0
PPG_IR,2070678.5082982,174305.0
PPG_RED,2070678.4758878,107744.0
PPG_RED,2070678.508389,107743.0
PPG_RED,2070678.5084696,107717.0
PPG_GRN,2070678.4759736,4712.0
EDA,2070678.5087413,1.0108410120010376
PPG_GRN,2070678.4760625,4686.0
PPG_GRN,2070678.4761433,4709.0
PPG_GRN,2070678.5085592,4698.0
PPG_IR,2070678.6088323,174327.0
PPG_RED,2070678.6090057,107713.0
PPG_GRN,2070678.5086451,4686.0
EDA,2070678.6093646,1.0114270448684692
TEMP1,2070678.6096118,33.577999114990234
PPG_IR,2070678.6089217,174325.0
PPG_GRN,2070678.6091723,4696.0
PPG_RED,2070678.609087,107707.0
PPG_GRN,2070678.6092581,4694.0
EDA,2070678.6094922,1.0120149850845337
PPG_RED,2070678.7425636,107701.0
PPG_IR,2070678.742147,174340.0
PPG_GRN,2070678.7429604,4691.0
EDA,2070678.7432527,1.0124560594558716
PPG_IR,2070678.7423157,174373.0
PPG_IR,2070678.7424305,174426.0
PPG_GRN,2070678.7430622,4690.0
PPG_RED,2070678.7427779,107694.0
PPG_GRN,2070678.7431489,4687.0
PPG_RED,2070678.7428608,107690.0
PPG_IR,2070678.9419266,174476.0
12207
PPG_RED,2070678.9421829,107717.0
PPG_GRN,2070678.9424402,4702.0
EDA,2070678.9427219,1.0130449533462524
PPG_RED,2070678.9422728,107717.0
TEMP1,2070678.976306,33.51900100708008
PPG_GRN,2070678.9425414,4719.0
EDA,2070678.9428161,1.013192057609558
PPG_RED,2070678.9423505,107733.0
EDA,2070678.9761414,1.0111329555511475
PPG_IR,2070678.9420169,174519.0
PPG_RED,2070678.9756515,107744.0
EDA,2070679.0429448,1.0101089477539062
TEMP1,2070679.0432541,33.57899856567383
PPG_IR,2070678.9420982,174593.0
PPG_RED,2070678.9757681,107765.0
PPG_GRN,2070678.9426238,4722.0
EDA,2070679.043094,1.0108410120010376
PPG_IR,2070678.975355,174649.0
PPG_GRN,2070678.9758872,4730.0
PPG_RED,2070679.0422036,107753.0
PPG_GRN,2070678.9760048,4735.0
PPG_IR,2070678.9754909,174710.0
PPG_GRN,2070679.042667,4752.0
PPG_IR,2070679.0418454,174750.0
PPG_GRN,2070679.0427607,4745.0
PPG_IR,2070679.0420736,174799.0
PPG_GRN,2070679.0428446,4750.0
PPG_IR,2070679.0421305,174888.0
PPG_RED,2070679.0423087,107775.0
PPG_RED,2070679.0424809,107771.0
PPG_RED,2070679.1427503,107788.0
TEMP1,2070679.1435376,33.56999969482422
PPG_RED,2070679.1428314,107772.0
PPG_GRN,2070679.1431582,4762.0
PPG_IR,2070679.1424945,174939.0
PPG_RED,2070679.1429025,107738.0
EDA,2070679.1433248,1.0115749835968018
PPG_GRN,2070679.1432331,4749.0
PPG_IR,2070679.142588,174865.0
EDA,2070679.1434361,1.01289701461792
PPG_IR,2070679.1426657,174634.0
PPG_RED,2070679.2755992,107672.0
EDA,2070679.2761732,1.0134869813919067
PPG_GRN,2070679.2757828,4717.0
PPG_RED,2070679.2756889,107632.0
PPG_IR,2070679.2753322,174429.0
PPG_IR,2070679.2754989,174287.0
PPG_GRN,2070679.2759541,4687.0
EDA,2070679.5423309,1.0149619579315186
PPG_RED,2070679.5418207,107600.0
PPG_GRN,2070679.5420541,4678.0
TEMP1,2070679.5425526,33.637001037597656
PPG_IR,2070679.541648,174168.0
PPG_GRN,2070679.5421486,4680.0
PPG_RED,2070679.5418998,107569.0
PPG_RED,2070679.5419694,107538.0
PPG_GRN,2070679.5422301,4663.0
TEMP1,2070679.5488494,33.595001220703125
PPG_RED,2070679.5468214,107544.0
EDA,2070679.542429,1.016145944595337
PPG_IR,2070679.5417255,174158.0
PPG_RED,2070679.5470465,107544.0
PPG_IR,2070679.5466221,174176.0
PPG_GRN,2070679.5472455,4665.0
TEMP1,2070679.5754484,33.57600021362305
PPG_RED,2070679.5521328,107519.0
PPG_IR,2070679.5467142,174187.0
PPG_GRN,2070679.5476049,4658.0
PPG_IR,2070679.5515929,174188.0
EDA,2070679.548219,1.0171840190887451
PPG_RED,2070679.5522735,107536.0
PPG_GRN,2070679.5528177,4669.0
PPG_RED,2070679.5526036,107544.0
PPG_IR,2070679.5516932,174216.0
EDA,2070679.5751604,1.0179270505905151
PPG_RED,2070679.6432308,107546.0
PPG_IR,2070679.5519635,174240.0
PPG_GRN,2070679.5530808,4656.0
EDA,2070679.575296,1.0189690589904785
PPG_GRN,2070679.5532327,4667.0
PPG_IR,2070679.6429928,174279.0
PPG_RED,2070679.6433936,107557.0
PPG_GRN,2070679.6436072,4660.0
PPG_GRN,2070679.6438751,4669.0
PPG_IR,2070679.6431307,174343.0
EDA,2070679.6441116,1.0201610326766968
EDA,2070680.0090532,1.0212080478668213
PPG_GRN,2070680.0088103,4685.0
PPG_IR,2070680.008355,174432.0
TEMP1,2070680.009251,33.6749992370PPG_GRN,2070680.0088916,4705.0
PPG_RED,2070680.0086633,107587.0
EDA,2070680.0091426,1.021806001663208
EDA,2070680.0128789,1.0231560468673706
TEMP1,2070680.0129802,33.68199920654297
PPG_GRN,2070680.0127185,4711.0
TEMP1,2070680.0160266,33.685001373291016
PPG_GRN,2070680.0127938,4716.0
PPG_RED,2070680.0087313,107590.0
PPG_GRN,2070680.0155782,4733.0
PPG_RED,2070680.0125641,107610.0
PPG_IR,2070680.0084374,174510.0
PPG_GRN,2070680.0156642,4738.0
PPG_RED,2070680.012639,107635.0
PPG_IR,2070680.0085097,174563.0
PPG_GRN,2070680.0157442,4757.0
PPG_RED,2070680.0153488,107635.0
PPG_IR,2070680.0124108,174649.0
PPG_RED,2070680.0154214,107651.0
PPG_IR,2070680.0124891,174732.0
EDA,2070680.0158357,1.0236070156097412
PPG_RED,2070680.0154938,107681.0
PPG_IR,2070680.0151184,174780.0
EDA,2070680.0159264,1.0246599912643433
PPG_IR,2070680.0151938,174880.0
PPG_IR,2070680.0152693,174959.0
EDA,2070680.0422822,1.0255639553070068
PPG_GRN,2070680.0420278,4763.0
PPG_RED,2070680.0417888,107687.0
PPG_IR,2070680.0415079,175010.0
PPG_IR,2070680.0416067,175055.0PPG_GRN,2070680.0421876,4767.0
PPG_IR,2070680.0416969,174919.0
PPG_RED,2070680.041871,107705.0
PPG_RED,2070680.0419434,107686.0
TEMP1,2070680.1436203,33.6510009765625
EDA,2070680.143286,1.0264710187911987
PPG_IR,2070680.142604,174663.0
PPG_GRN,2070680.1430976,4747.0
PPG_IR,2070680.1426924,174472.0
PPG_RED,2070680.1427783,107620.0
EDA,2070680.1433766,1.027377963066101
PPG_GRN,2070680.1431896,4714.0
PPG_RED,2070680.1429562,107538.0
EDA,2070680.3420496,1.0279849767684937
PPG_RED,2070680.3415573,107519.0
TEMP1,2070680.3421732,33.60100173950195
PPG_IR,2070680.3412668,174355.0
PPG_GRN,2070680.3417923,4701.0
EDA,2070680.3791767,1.0290460586547852
