Type,Time,Data
PPG_RED,515299.2588026,134764.0
029
TEMP1,515299.2591534,37.45399856567383
PPG_GRN,515299.2589221,7088.0
PPG_GRN,515299.2589649,7066.0
EDA,515299.2590949,4.426558971405029
PPG_RED,515299.2588436,134741.0
PPG_GRN,515299.2590032,7070.0
PPG_IR,515299.2587191,192543.0
PPG_RED,515299.2588794,134737.0
PPG_IR,515299.2587581,192526.0
PPG_RED,515299.3591046,134741.0
EDA,515299.3593131,4.43500280380249
3
PPG_RED,515299.3591553,134722.0
PPG_IR,515299.3589917,192560.0
PPG_IR,515299.3590518,192549.0
PPG_GRN,515299.3592054,7078.0
PPG_GRN,515299.3592567,7080.0
PPG_RED,515299.4589528,134720.0
EDA,515299.4592061,4.437842845916748
TEMP1,515299.4593087,37.400001525878906
PPG_RED,515299.4589933,134744.0
PPG_RED,515299.4590292,134764.0
PPG_IR,515299.4588284,192572.0
PPG_IR,515299.4588737,192633.0
PPG_GRN,515299.4590712,7076.0
EDA,515299.4592524,4.440659999847412
PPG_GRN,515299.4591232,7106.0
PPG_IR,515299.4589106,192700.0
PPG_GRN,515299.4591611,7122.0
PPG_RED,515299.5589369,134782.0
PPG_IR,515299.5587819,192742.0
PPG_RED,515299.5589785,134769.0
PPG_GRN,515299.5590206,7124.0
PPG_IR,515299.5588807,192740.0
PPG_GRN,515299.5590739,7150.0
EDA,515299.5591709,4.4520158767700195
TEMP1,515299.6592728,37.492000579833984
EDA,515299.6591721,4.454850196838379
PPG_IR,515299.6586976,192647.0
EDA,515299.6592169,4.454850196838379
PPG_RED,515299.6588555,134728.0
PPG_IR,515299.6587469,192450.0
PPG_IR,515299.6588122,192318.0
PPG_GRN,515299.6589728,7145.0
PPG_GRN,515299.6590741,7103.0
PPG_GRN,515299.6591202,7050.0

PPG_RED,515299.6589294,134597.0
EDA,515299.7587459,4.454850196838379
PPG_IR,515299.7584819,192209.0
PPG_RED,515299.7585744,134579.0
PPG_GRN,515299.7586554,7031.0
345703
PPG_RED,515299.7586134,134549.0
PPG_GRN,515299.7586957,7011.0
PPG_IR,515299.7585315,192120.0
PPG_IR,515299.8587333,192077.0
EDA,515299.8591715,4.454850196838379
PPG_RED,515299.85893,134537.0
EDA,515299.8592161,4.454850196838379
PPG_RED,515299.8589721,134536.0
PPG_IR,515299.8588367,192087.0
TEMP1,515299.8592718,37.599998474121094
PPG_GRN,515299.8590482,6995.0
PPG_RED,515299.8590067,134523.0
PPG_GRN,515299.8590898,7003.0
PPG_IR,515299.8588845,192046.0
PPG_GRN,515299.8591263,7000.0
PPG_RED,515299.9595321,134510.0
EDA,515299.9601529,4.457686901092529
PPG_GRN,515299.9598104,7002.0
PPG_IR,515299.9593049,192017.0
PPG_GRN,515299.9599562,6984.0
PPG_RED,515299.9596793,134512.0
PPG_IR,515299.9594174,192035.0
PPG_RED,515300.1256118,134520.0
EDA,515300.1261376,4.457686901092529
PPG_IR,515300.1254287,192050.0
TEMP1,515300.1263332,37.542999267578125
EDA,515300.1261857,4.469130992889404
EDA,515300.1262421,4.469130992889404
PPG_IR,515300.1254718,192078.0
PPG_IR,515300.1255089,192139.0
PPG_IR,515300.1255716,192175.0
PPG_RED,515300.1256525,134529.0
PPG_GRN,515300.1259007,7013.0
PPG_GRN,515300.1259499,7021.0
TEMP1,515300.1263909,37.483001708984375
PPG_RED,515300.1256876,134527.0
PPG_GRN,515300.1260609,7048.0
PPG_RED,515300.1258348,134543.0
EDA,515300.2267535,4.471986770629883
PPG_RED,515300.2261695,134562.0
PPG_IR,515300.2256925,192237.0
PPG_GRN,515300.2264732,7055.0
PPG_RED,515300.2262599,134583.0
PPG_GRN,515300.2266035,7062.0
PPG_GRN,515300.2266775,7022.0
PPG_IR,515300.2259418,192201.0
