EDA_mean,EDA_std,PPG_GRN_mean,PPG_GRN_std,PPG_IR_mean,PPG_IR_std,PPG_RED_mean,PPG_RED_std,TEMP1_mean,TEMP1_std,PPG_IR_HR_brut_mean,PPG_IR_HR_brut_std,PPG_IR_HR_brut_rmssd,PPG_GRN_HR_brut_mean,PPG_GRN_HR_brut_std,PPG_GRN_HR_brut_rmssd,PPG_RED_HR_brut_mean,PPG_RED_HR_brut_std,PPG_RED_HR_brut_rmssd,PPG_IR_IBI_brut_mean,PPG_IR_IBI_brut_std,PPG_IR_IBI_brut_rmssd,PPG_GRN_IBI_brut_mean,PPG_GRN_IBI_brut_std,PPG_GRN_IBI_brut_rmssd,PPG_RED_IBI_brut_mean,PPG_RED_IBI_brut_std,PPG_RED_IBI_brut_rmssd,emotion
5.004835202873394,0.2949995271619388,6894.667142728719,99.7890964554751,191386.28568530717,738.3027752496994,134662.29899012332,161.19793428107468,37.53826635622326,0.0625495510520935,50.08685884381053,0.25809808207247087,0.34127083572983885,50.08369697590739,0.2580487677711698,0.3399530584023014,71.97052276549378,15.316984478990596,5.69593013859198,1.1979494912790698,0.006057732612910562,0.00798683936842967,1.1980251358695653,0.006052689727098045,0.007949838671057016,0.8749347222222223,0.2019029707726221,0.058928514902447306,0
5.481352469859979,0.032385135322172603,6975.348334208404,32.67255729849058,191642.36891845462,145.48112191565346,134802.48704929365,51.3241862820162,37.59498407856578,0.020701798497694518,50.0745863816092,0.06175693723469476,0.07041490861295548,50.07685203379597,0.06363487758817134,0.07255418973262022,82.57581175007671,5.223001073103479,6.27543042333275,1.1982141113281253,0.0014771728465186912,0.0016857449624015299,1.1981599934895835,0.001521935660049504,0.0017368281430803643,0.7290000000000001,0.04546207210411775,0.0543709481248948,5
5.802599386870861,0.01787313053974207,6998.842015735344,58.63119043813178,192124.6873989556,307.7093270663757,134688.80688112797,55.756466589304935,37.76608937429665,0.01862961414609487,52.75341669080117,2.402863207621183,3.6192644519336534,53.379268412590505,2.987314791053874,4.476010957130759,80.70375900229058,3.6483503836660227,4.735109591601109,1.1392652404936963,0.05005701035090454,0.0771642513173986,1.1268398558441548,0.06029789404044156,0.09295085377711589,0.7447499999999999,0.03428082554431853,0.04465310739467078,5
5.912603000232152,0.024475196818509803,6911.986329966813,27.44024474942766,191565.98234239485,125.64360223847491,134975.37510157283,63.157110022675525,37.91890840627151,0.018547770350578138,50.13136193084751,0.09787778644357217,0.15170525329865867,50.0,0.0,0.0,99.0166255474191,0.8022257140324294,1.2417547103236175,1.196859375,0.00233567358458968,0.0036214691856344527,1.2,0.0,0.0,0.6059921875,0.004938703868267195,0.0076131471656355615,4
6.04341426640749,0.02025346032055346,6922.501048093087,47.60947874113323,191566.21028416295,256.26850339612054,134935.41961046783,65.1830434714973,38.04162085786765,0.01636101862009607,50.01920328698003,0.01583350024107458,0.024403843485548422,50.0,0.0,0.0,78.9015600295234,8.92788822534621,7.25344543744993,1.1995393981933595,0.00037962362228940305,0.0005852002025492206,1.2,0.0,0.0,0.7691428571428572,0.09047362151741357,0.07599122756388839,4
6.212486927649554,0.02746084556396308,6966.117923681174,83.02885605987963,192217.11590421063,335.35858567555607,134932.63491547582,127.3279096558782,38.085069218296454,0.022720024521777595,50.98679911324843,0.240205281050829,0.369396182724493,50.0,0.0,0.0,82.2912490363458,14.035093755591621,10.792229972449647,1.1767968750000002,0.0055246517848413,0.008516401914100824,1.2,0.0,0.0,0.7475714285714286,0.12729736465307934,0.08781799360040062,4
28.984838614097008,0.5290585129200918,7059.524621750698,62.616778102108746,191247.4797202461,270.8216448467722,135060.4485557933,50.10700293149913,38.19154058887438,0.006847276162807019,54.00399966762828,0.06770568332900703,0.10430360722079907,50.01918374826072,0.010819420158439584,0.01668026764226439,81.61167452015563,6.373848902885541,7.904411256967032,1.1110302734375,0.0013916263018634648,0.0021452300276050074,1.199539813399315,0.0002595083355493578,0.0004000392009614049,0.7391666666666666,0.061134005812368206,0.07604603868710061,6
29.194396312846695,0.7468696576962163,6883.385263893216,38.14011742291034,190577.1407558346,237.35071107504666,134795.2566214526,23.571843991045696,38.2552770983791,0.024103016979264664,50.0,0.0,0.0,50.00092371241275,6.64708721264856e-06,1.0219946010249154e-05,77.1276187375402,5.372879528128483,9.333356710632534,1.2,0.0,0.0,1.199977831311662,1.5952421772080673e-07,2.452696519699633e-07,0.7811428571428571,0.053924108929212046,0.09313968005098583,1
32.896961293569426,1.1159448837966803,6899.905544632573,33.49704734647438,190734.5407225442,249.395488568363,134870.99818449753,49.06186225819192,38.21997099852494,0.020405316247212417,50.0,0.0,0.0,50.000925099744556,4.0570955708842174e-10,6.237804630609619e-10,78.74015213417444,6.6770396789588276,9.477958366557933,1.2,0.0,0.0,1.1999777980169115,9.736668166680697e-12,1.4970196040333712e-11,0.7668571428571429,0.06691892749546169,0.09343357711943463,4
33.95211042003867,0.5908078295361913,6905.216861677733,31.556458770024395,190999.677990232,45.59991337071088,134872.67970555273,13.394601768556608,38.3169140790878,0.01565844029406036,50.0,0.0,0.0,50.00016189059802,0.00019349667389187352,0.00028909094196320154,84.0290603062776,5.643641278520247,6.268492902542879,1.2,0.0,0.0,1.1999961146526048,4.643878363991646e-06,6.938120348665145e-06,0.7166785714285714,0.04596119610735831,0.052862833509628206,6
