Time,EDA,PPG_GRN,PPG_IR,PPG_RED,TEMP1,PPG_RED_HR,PPG_RED_IBI,PPG_IR_HR,PPG_IR_IBI,PPG_GRN_HR,PPG_GRN_IBI,PPG_RED_brut,PPG_GRN_brut,PPG_IR_brut,EDA_brut,TEMP1_brut,PPG_IR_HR_brut,PPG_GRN_HR_brut,PPG_RED_HR_brut,PPG_IR_IBI_brut,PPG_GRN_IBI_brut,PPG_RED_IBI_brut
0.0,4.264084815979004,6344.0,177890.66666666666,121301.5,,,,,,,,121301.5,6344.0,177890.66666666666,4.264084815979004,,,,,,,
100.0,4.271934986114502,6334.870967741936,177855.24731182796,121293.79032258065,36.51900100708008,,,,,,,121182.0,6202.5,177341.66666666666,4.271934986114502,36.51900100708008,,,,,,
199.0,4.277167797088623,6324.524453694069,177822.7474852584,121285.25546305934,36.51829122727917,,,,,,,121161.5,6174.5,177351.5,4.277167797088623,36.507999420166016,,,,,,
333.0,4.277167797088623,6315.436854531011,177798.37667975787,121278.6798417867,36.51829122727917,,,,,,,121183.33333333333,6183.666666666667,177445.0,4.277167797088623,,,,,,,
433.0,4.279784202575684,6308.215121980623,177790.83624880575,121275.34565844563,36.514838127828774,,,,,,,121227.0,6203.5,177681.5,4.279784202575684,36.46799850463867,,,,,,
533.0,4.29033088684082,6303.943178627035,177803.00810372154,121278.90400306205,36.512977607390475,,,,,,,121330.5,6242.0,177979.5,4.29033088684082,36.48600006103516,,,,,,
632.0,4.290332198143005,6301.645769253248,177841.48069918036,121286.19514264945,36.512977607390475,,,,,,,121391.91666666666,6268.333333333334,178399.33333333334,,,,,,,,
633.0,4.29033350944519,6301.1955045702425,177890.49269708272,121296.97825172584,36.51167456882599,,,,,,,121453.33333333333,6294.666666666667,178601.1666666667,4.29033350944519,36.49399948120117,,,,,,
733.0,4.292963981628418,6304.182891372162,177949.36413598064,121315.07642903386,36.51167456882599,,,,,,,121577.5,6347.5,178803.0,4.292963981628418,,,,,,,
866.0,4.292970657348633,6308.751737090087,178026.67397667005,121339.29730458006,36.51167456882599,,,,,,,121690.5,6375.0,179147.66666666666,,,,,,,,
867.0,4.292977333068848,6315.929044374598,178080.00683839028,121357.70285482222,36.51060272230077,,,,,,,121624.58333333334,6420.0,178853.3333333333,4.292977333068848,36.49700164794922,,,,,,
933.0,4.295623779296875,6322.105665167635,178110.9096230103,121370.668262038,36.507531659650446,,,,,,,121558.66666666667,6411.666666666667,178559.0,4.295623779296875,36.4630012512207,,,,,,
1033.0,4.300930976867676,6322.937557737466,178104.39932475158,121371.72192255169,36.507531659650446,,,,,,,121387.0,6335.0,178010.0,4.300930976867676,,,,,,,
1034.0,4.301812648773193,6323.231908851178,178102.07248659557,121372.92265873116,36.51079085790357,,,,,,,121390.33333333334,6327.5,178068.3333333333,,36.55500030517578,,,,,,
1133.0,4.302694320678711,6323.023398602715,178103.65920789048,121374.26098182377,36.51079085790357,,,,,,,121393.66666666667,6320.0,178126.66666666666,,,,,,,,
1134.0,4.3035759925842285,6323.328340628347,178109.17044179002,121376.99145611472,36.51079085790357,,,,,,,121416.58333333334,6327.75,178189.0833333333,4.3035759925842285,,,,,,,
1233.0,4.3035759925842285,6324.113608974906,178118.3529939326,121381.02426539765,36.509125926006135,,,,,,,121439.5,6335.5,178251.5,4.3035759925842285,36.48799896240234,,,,,,
1366.0,4.3035759925842285,6326.2783223743745,178143.51301582943,121388.61409773759,36.510472561702315,,,,,,,121498.66666666667,6357.666666666667,178508.33333333334,4.3035759925842285,36.52999877929688,,,,,,
1499.0,4.304907202720642,6330.937785446996,178188.83475674366,121402.63899465775,36.510472561702315,,,,,,,121606.0,6398.5,178846.0,,,,,,,,
1500.0,4.306238412857056,6336.560078859018,178242.35079394298,121419.42572618522,36.51064612919722,,,,,,,121662.83333333334,6418.083333333334,179018.3333333333,4.306238412857056,36.51300048828125,,,,,,
1533.0,4.308900833129883,6343.083084524028,178303.53246315097,121438.79610944209,36.51064612919722,,,,,,,121719.66666666667,6437.666666666667,179190.66666666666,4.308900833129883,,,,,,,
1633.0,4.3142290115356445,6352.077724232156,178383.17553004448,121463.3253927039,36.512730251782884,78.22685788787483,0.767,,,,,121819.0,6482.5,179538.0,4.3142290115356445,36.54100036621094,,,78.22685788787483,,,0.767
1733.0,4.316902160644531,6360.739376432231,178426.0889367083,121478.12160392731,36.512730251782884,78.22685788787483,0.767,,,,,121692.66666666667,6486.333333333333,179048.33333333334,4.316902160644531,,,,,,,
1734.0,4.316902160644531,6367.928233866711,178453.65846767335,121488.11913485674,36.51309217967441,78.22685788787483,0.767,,,,,121633.08333333334,6472.166666666666,178853.4166666667,,36.51800155639648,,,,,,
1866.0,4.316902160644531,6373.73931555273,178466.8740504041,121493.62757776922,36.5173442045776,78.22685788787483,0.767,,,,,121573.5,6458.0,178658.5,4.316902160644531,36.57899856567383,,,,,,
1933.0,4.316902160644531,6378.981940355779,178489.09722994792,121500.468809311,36.5173442045776,78.22685788787483,0.767,,,,,121599.66666666667,6455.0,178811.33333333334,4.316902160644531,,,,,,,
