Time,EDA,PPG_GRN,PPG_IR,PPG_RED,TEMP1,PPG_RED_HR,PPG_RED_IBI,PPG_IR_HR,PPG_IR_IBI,PPG_GRN_HR,PPG_GRN_IBI,PPG_RED_brut,PPG_IR_brut,PPG_GRN_brut,EDA_brut,TEMP1_brut,PPG_RED_HR_brut,PPG_GRN_HR_brut,PPG_IR_HR_brut,PPG_RED_IBI_brut,PPG_GRN_IBI_brut,PPG_IR_IBI_brut
498.4349999576807,0.2716709971427917,5033.941974042531,174552.35802551973,117504.11175025461,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117490.57142857143,174480.0,4994.0,0.2716709971427917,,,,,,,
500.1622000709176,0.2716857969760894,5031.623137007529,174547.56073355072,117503.2289645239,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117490.42857142857,174478.0,4998.0,,,,,,,,
500.203600153327,0.27170059680938713,5029.7119668780115,174544.55681525712,117502.39391612145,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117490.28571428571,174501.0,5002.0,,,,,,,,
500.2457001246512,0.2717153966426849,5028.182162563301,174541.87573040184,117501.60352521962,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117490.14285714286,174503.0,5006.0,,,,,,,,
500.2864000853151,0.2717301964759826,5027.009119817281,174539.68374779526,117500.85491068932,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117490.0,174507.9,5010.0,,,,,,,,
500.3415001556277,0.27174499630928034,5026.1698217645535,174537.94931245365,117499.70298096743,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117483.0,174512.8,5014.0,,,,,,,,
500.3766999579966,0.27175979614257806,5025.642736489422,174536.6429051986,117500.17375638889,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117507.0,174517.7,5018.0,,,,,,,,
500.4201999399811,0.2717745959758758,5025.40772123204,174535.73691131483,117500.61415920251,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117507.0,174522.6,5022.0,,,,129.91419386487783,,,0.4618432999122888,
500.46230014413595,0.27178939580917355,5024.220126313844,174535.20549768163,117501.02614893139,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117507.0,174527.5,5007.0,,,,,,,,
500.4994999617338,0.27180419564247127,5023.238182680693,174535.0244978312,117501.41155867775,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117507.0,174532.4,5009.0,,,,,,,,
500.5461999680847,0.271818995475769,5022.400235410972,174535.17130442278,117501.77210327919,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117507.0,174537.3,5010.25,0.271818995475769,,,,,,,
500.5890999455005,0.2719779908657074,5021.696994416716,174535.6247686536,117502.1093869386,32.98999521796645,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117507.0,174542.2,5011.5,0.2719779908657074,,,,,,,
500.6439001299441,0.2719978652894497,5021.119768970477,174536.36510615982,117502.42491036192,33.001365062404,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117507.0,174547.1,5012.75,,33.05099868774414,,,,,,
597.7872000075877,0.272017739713192,5020.660429036898,174537.37380898822,117502.72007743536,33.001365062404,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117507.0,174552.0,5014.0,,,,,,,,
597.8415999561548,0.2720376141369343,5020.311369099034,174539.22066002124,117502.99620147179,33.001365062404,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117507.0,174566.0,5015.25,,,,,,,,
597.8922001086175,0.2720574885606766,5020.065474318451,174541.11425799225,117503.25451105426,33.001365062404,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117507.0,174568.57142857142,5016.5,,,,,,,,
597.9369000997394,0.2720773629844188,5019.916088878552,174543.05158696973,117504.65744582497,33.001365062404,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117525.0,174571.14285714287,5017.75,,,,,,,,
597.9846999980509,0.2720972374081611,5019.856986370259,174545.0298255984,117506.05051383626,33.001365062404,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117526.25,174573.7142857143,5019.0,,,,,,,,
598.059399984777,0.2721171118319034,5021.156535636694,174547.046334546,117507.43435165328,33.001365062404,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117527.5,174576.2857142857,5040.0,,,,129.91419386487783,,,0.4618432999122888,
598.1608999427408,0.2721369862556457,5022.207368463,174549.09864475965,117508.80955477244,33.001365062404,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117528.75,174578.85714285713,5037.444444444444,0.2721369862556457,,,,,,,
598.2387000694871,0.27215344255620777,5023.025531071122,174551.18444648024,117510.17668027099,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117530.0,174581.42857142858,5034.888888888889,,33.02199935913086,,,,,,
698.1009000446647,0.27216989885676984,5023.626034442878,174553.3015789654,117511.53624928577,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117531.25,174584.0,5032.333333333333,,,,,,,,
698.1484000571072,0.27218635515733197,5024.022921109647,174558.05631580635,117512.88874933185,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117532.5,174627.0,5029.777777777777,,,,,,,,
698.1872001197189,0.27220281145789404,5024.229327633039,174566.1817147866,117514.23463647174,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117533.75,174684.0,5027.222222222223,,,,,,,,
698.2297000940889,0.2722192677584561,5024.257543054564,174573.9957977036,117515.57433734454,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117535.0,174687.3,5024.666666666667,,,129.83258516874994,,,0.46213360014371574,,
698.2989001553506,0.2722357240590182,5024.119063574341,174581.51864946468,117516.69857364491,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117533.0,174690.6,5022.111111111111,,,,,,,,
698.3616000507027,0.27225218035958026,5023.824643702163,174588.76905917664,117519.49221405493,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117560.0,174693.9,5019.555555555556,,,,,,,,
698.4244999475777,0.27226863666014234,5023.3843441084755,174595.76460374592,117522.1773041876,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117561.11111111111,174697.2,5017.0,,,,,,,,
698.4769999980927,0.27228509296070447,5025.230515456316,174602.5217260849,117524.76084728661,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117562.22222222222,174700.5,5052.0,,,,,,,,
698.5232001170516,0.27230154926126654,5027.40919187849,174609.05580827297,117527.2493947735,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117563.33333333333,174703.8,5059.0,,,,,,,,
698.5814999789,0.2723180055618286,5029.471502079878,174615.3812399973,117529.64907539744,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117564.44444444444,174707.1,5059.375,0.2723180055618286,,,,,,,
698.6360000446439,0.2724780142307281,5031.424953558596,174621.51148257812,117531.96562250442,33.0034098397749,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117565.55555555556,174710.4,5059.75,0.2724780142307281,,,,,,,
698.7038000952452,0.27249801158905024,5033.276569458042,174627.4591288634,117534.20439954716,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117566.66666666667,174713.7,5060.125,,32.9739990234375,,,,,,
964.7530999500304,0.2725180089473724,5035.032919815589,174633.23595925933,117536.37042394913,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117567.77777777778,174717.0,5060.5,,,,,,,,
964.8641000967473,0.2725380063056945,5036.700150795228,174641.28525221036,117538.46838942912,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117568.88888888889,174758.0,5060.875,,,,,,,,
964.9684000760317,0.2725580036640167,5038.284012034246,174649.20233271294,117540.50268688532,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117570.0,174764.0,5061.25,,,,,,,,
965.0704001542181,0.27257800102233887,5039.789882225586,174656.99573060242,117543.17993289273,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117582.0,174770.0,5061.625,,,,,,,,
965.182299958542,0.272597998380661,5041.222793049742,174664.67342540226,117545.86878514852,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117584.85714285714,174776.0,5062.0,,,,129.91419386487783,,,0.4618432999122888,
965.2879000641406,0.27261799573898315,5042.369709627178,174672.24288182793,117548.56849486244,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117587.71428571429,174782.0,5059.0,,,,,,,,
965.3972000814974,0.2726379930973053,5043.684567070586,174679.71108300035,117551.27836155334,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117590.57142857143,174788.0,5062.75,0.2726379930973053,,,,,,,
969.5665000472218,0.2726560950279236,5045.1565304853875,174687.08456151647,117553.9977299324,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117593.42857142857,174794.0,5066.5,,,,,,,,
969.6309000719339,0.27267419695854184,5046.77546400246,174696.04684787025,117556.72598698745,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117596.28571428571,174826.0,5070.25,,,,,,,,
969.6897999383509,0.27269229888916013,5048.53188567972,174706.62447058831,117559.46255925555,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117599.14285714286,174860.0,5074.0,,,,,,,,
969.7549000848085,0.27271040081977843,5050.416925313287,174716.76482732457,117562.20691027133,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117602.0,174863.8,5077.75,,,,,,,,
969.8161999695003,0.27272850275039673,5052.422284970495,174726.49612878752,117565.74194831835,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117617.0,174867.6,5081.5,,,129.83258516874994,,,0.46213360014371574,,
969.8694001417607,0.27274660468101497,5054.540202069174,174735.84476563995,117568.79085487846,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117613.0,174871.4,5085.25,,,,,,,,
969.9345000553876,0.27276470661163327,5056.763414838904,174744.83542592125,117571.90112230566,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117617.0,174875.2,5089.0,,,,,,,,
970.2074001543224,0.27278280854225156,5059.294807429943,174753.4912048941,117575.06879183433,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117621.0,174879.0,5096.0,,,,,,,,
970.4543999396265,0.2728009104728698,5060.566110176399,174761.83370780415,117578.29016010309,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117625.0,174882.8,5079.0,,,,,,,,
970.713899936527,0.2728190124034881,5062.094103068244,174769.88314601034,117581.5617626771,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117629.0,174886.6,5084.25,0.2728190124034881,,,,,,,
970.9817001130432,0.2729690074920654,5063.862225450938,174777.6584269129,117584.88035863341,32.99971618957853,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117633.0,174890.4,5089.5,0.2729690074920654,,,,,,,
971.3443000800908,0.27299300581216807,5065.854985099265,174785.1772380798,117588.24291614094,33.0174754413893,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117637.0,174894.2,5094.75,,33.095001220703125,,,,,,
997.812099987641,0.27301700413227076,5068.05788928641,174792.45612594564,117591.64659897058,33.0174754413893,129.83258516874994,0.46213360014371574,121.02229957622843,0.4957763999700546,129.91419386487783,0.4618432999122888,117641.0,174898.0,5100.0,,,,,,,,
997.8653001599014,0.27304100245237345,5070.45738030019,174801.97508556204,117595.08875387571,33.0174754413893,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117645.0,174940.0,5105.25,,,,,120.06714149766815,,,0.4997204001992941
997.9139000643045,0.27306500077247614,5073.0407751195335,174810.36378971933,117598.56689878696,33.0174754413893,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117649.0,174932.0,5110.5,,,,,,,,
997.9577001649886,0.27308899909257883,5075.79620898279,174817.69515812452,117602.27226015554,33.0174754413893,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117656.0,174924.0,5115.75,,,129.83258516874994,,,0.46213360014371574,,
998.0057999491692,0.2731129974126815,5078.712582596803,174824.03740598747,117605.65792079068,33.0174754413893,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117654.75,174916.0,5121.0,,,,129.91419386487783,,,0.4618432999122888,
998.0502999387681,0.2731369957327842,5080.150480493784,174829.45434753667,117608.74450654612,33.0174754413893,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117653.5,174908.0,5101.0,,,,,,,,
998.1001999694854,0.2731609940528869,5081.481273866945,174834.00567995367,117611.55131257541,33.0174754413893,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117652.25,174900.0,5100.777777777777,0.2731609940528869,,,,,,,
998.1645001098514,0.27317753976041614,5082.711872685566,174837.74724898892,117614.09638918345,33.01633832184719,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117651.0,174892.0,5100.555555555556,,33.00600051879883,,,,,,
1098.6039000563323,0.2731940854679454,5083.848741114454,174840.73129744126,117616.39662213938,33.01633832184719,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117649.75,174884.0,5100.333333333333,,,,,,,,
1098.6822000704706,0.27321063117547467,5084.897926275529,174840.6841169612,117618.4678078078,33.01633832184719,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117648.5,174840.0,5100.111111111111,,,,,,,,
1098.749800119549,0.2732271768830039,5085.865085153811,174837.09159328628,117620.3247234331,33.01633832184719,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117647.25,174785.0,5099.888888888889,,,,,,,,
1098.8117000088096,0.27324372259053314,5086.755509767544,174833.25342597748,117621.98119288904,33.01633832184719,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117646.0,174777.6,5099.666666666667,,,,,,,,
1099.0665000863373,0.2732602682980624,5087.574150714441,174829.1854630112,117622.36950302524,33.01633832184719,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117628.0,174770.2,5099.444444444444,,,,,,,,
1099.1934000048786,0.2732768140055916,5088.325639198815,174824.9025299137,117621.70050283008,33.01633832184719,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117612.0,174762.8,5099.222222222223,,,,,,,,
1099.3013000115752,0.27329335971312085,5089.014307637602,174820.41849572572,117620.83093633925,33.01633832184719,129.83258516874994,0.46213360014371574,120.30083732030783,0.49875543283027757,129.91419386487783,0.4618432999122888,117608.22222222222,174755.4,5099.0,,,,,,,,
