EDA_mean,EDA_std,PPG_GRN_mean,PPG_GRN_std,PPG_IR_mean,PPG_IR_std,PPG_RED_mean,PPG_RED_std,TEMP1_mean,TEMP1_std,PPG_IR_HR_brut_mean,PPG_IR_HR_brut_std,PPG_IR_HR_brut_rmssd,PPG_GRN_HR_brut_mean,PPG_GRN_HR_brut_std,PPG_GRN_HR_brut_rmssd,PPG_RED_HR_brut_mean,PPG_RED_HR_brut_std,PPG_RED_HR_brut_rmssd,PPG_IR_IBI_brut_mean,PPG_IR_IBI_brut_std,PPG_IR_IBI_brut_rmssd,PPG_GRN_IBI_brut_mean,PPG_GRN_IBI_brut_std,PPG_GRN_IBI_brut_rmssd,PPG_RED_IBI_brut_mean,PPG_RED_IBI_brut_std,PPG_RED_IBI_brut_rmssd,emotion
0.17041389437816754,-0.8207752904437073,-0.06433315051167283,0.35289466750226817,-0.005303227760088911,-0.12920426193669007,-0.0010095951097655227,0.006244257249625994,0.009033709765340524,-0.9329704002615261,0.05629092348271148,-0.6030413940675405,-0.20704374960652766,0.12598096921186286,-0.5391571620914686,-0.3882388238208444,0.15254330140466432,-0.38165536964775226,-0.39218069194207733,-0.07238127845485695,-0.6250618117955382,-0.30852865078390956,-0.12557074721280434,-0.5900871934463886,-0.45691575900633447,-0.1388110832041808,-0.4621427236164655,-0.4639334834996007,1.0
0.3677881632475205,-0.8224501828467987,-0.07253195684053661,0.4920799008892766,-0.006204368522592052,0.06032064785280749,-0.001760594135256634,-0.01744200706151576,0.017777510360282595,-0.8718550122600708,0.12974238030738178,-0.06648713948523749,0.3407142866234536,0.210645035151025,-0.0005581548511872089,-0.027411809629909013,0.16934283669092345,0.679553132611353,-0.06145509894683409,-0.12229963705775487,-0.22379815525417493,0.06864406693088611,-0.1790092025843197,-0.23655808861637795,-0.22291635806062615,-0.13598493025930286,0.30829093698785576,-0.2222304440121455,4.0
0.5305669750575691,-0.7882824911685039,-0.14245058783146655,-0.540431819861917,-0.011345677127248177,-0.42713089040142327,-0.000540190464340215,-0.6351656794637985,0.02427704477173209,-0.8932291568277069,0.3894052542862724,-0.6733263565372102,0.04309345814201704,0.5394954465934663,-0.816159641213869,-0.6158519038448474,0.26035896775676604,0.7786120831798269,-0.005627965304090351,-0.2961650085207677,-0.8327448123302393,-0.5172713056405641,-0.3622873216314863,-0.9193047139542375,-0.8334141386528094,-0.1960034746842043,0.4183010083211449,-0.1673806423356344,4.0
0.7058719617957028,-0.7211607019994624,-0.12071443341386483,-0.19125226500805595,-0.011161947447585953,-0.26339226273401917,0.0025996893736290444,-0.647262540996168,0.028419384566173184,-0.9559758646306492,0.001511708272827553,-0.4758306224624485,0.28784505741681476,0.012411438942201376,-0.4987419963862995,0.07774325722681066,0.04254293986657134,-0.4739692928063945,-0.3552142997985477,-0.019055111652516294,-0.45889232205235936,0.22273171491103178,-0.02667227252124885,-0.5090086083897185,0.04223887226336339,-0.048500204148166796,-0.47103152644486057,-0.35038675986549883,4.0
0.8683159767812678,-0.7382864772599553,-0.08002463603776963,-0.25412738682864566,-0.007037878683367148,-0.3359695796112121,0.0059649727832029945,-0.18903685529604963,0.03356755663438832,-0.9564070613298936,0.05552167923835186,-0.38594726687507724,0.7220044227395157,0.06183186850510742,-0.3828652480749394,-0.05660476815934727,0.15159090693343658,-0.05393124788391645,0.30292937930387254,-0.06829492437499406,-0.4552611202038235,0.4105899287481371,-0.07097321423309734,-0.4927232430753947,-0.2187929576907101,-0.13504462948851131,-0.22742879410453087,0.0796042395522158,1.0
1.0260596550924996,-0.8067732956820441,-0.12713807022630413,-0.7958662030704889,-0.01228275138122492,-0.7567393165496005,0.004860942039261192,-0.8445637567836337,0.03508685079715599,-0.8578952114584739,-0.03237261204449889,-0.4328294676317071,0.1730358389791251,0.030997252902094402,-0.34224910192904767,-0.10496731786390426,0.055477554767289106,-0.11588399806346619,-0.10237915945585473,0.01667409865093224,-0.38036887742501324,0.15198026067774847,-0.04115718717085334,-0.3220113727010691,-0.10327719192109062,-0.05580208374936239,-0.10894902791126529,-0.10632375443200638,4.0
1.1225276864787066,-0.7989124505240608,-0.14867701541624043,-0.6940236068205693,-0.015839722570718497,-0.679597927322058,0.00615257120176628,-0.699268396472254,0.03935899118269712,-0.923953445834433,0.015614857626866234,-0.6541553591567068,-0.03954667980665201,0.08612620917938843,-0.45561322302872764,0.1647603762449019,0.12345081633101596,-0.3338892849407471,0.02144005361764303,-0.03610169204840095,-0.6863335679044772,-0.18859850686309354,-0.09267569803800295,-0.5414940317244527,-0.01111120785186833,-0.11632437440356713,-0.451971327633507,-0.14242587739210177,3.0
1.230037599105321,-0.8232304522759907,-0.14599550770213565,-0.8548539370678437,-0.016601277610509446,-0.7429128583761705,0.008150472778183157,-0.7472897555604784,0.042429353203857365,-0.956894708925297,-0.07997011309236626,-0.4657746624668106,0.6157844787529426,0.08797597982624779,-0.3333264791760012,-0.1283756337747786,0.15375961886770675,-0.7369841230105603,-0.530964779840706,0.06842076143162858,-0.41649042182092977,0.6143663534133409,-0.09148106590195322,-0.3427392204261582,-0.14080841292203647,-0.14196146270613477,-0.7922955170953561,-0.6238617422215585,2.0
1.469152640135899,-0.6387233878092595,-0.0833263161805148,-0.20989203872388296,-0.012345206637159413,-0.3026848740714087,0.01235776408038708,-0.4047927748785829,0.04443918200260261,-0.921266472231508,-0.15757529302126944,-0.7059703424052094,0.04796021117247537,-0.11385312878870452,-0.678763882354866,-0.45781585807572056,-0.09293145704096417,-0.5678203193351993,-0.45918373476898117,0.1621241778182948,-0.6220072489922535,0.25540487117028315,0.11003844254795579,-0.5786107460093372,-0.2999625933222242,0.09322486837973593,-0.4455915269305551,-0.3061810275565688,5.0
1.549041339064585,-0.7542494433139878,-0.14522986840435406,-0.8161578517771847,-0.01778262114524747,-0.8194431391641435,0.010525170575160345,-0.8408362374765543,0.04522168295839389,-0.9282985971729858,0.014791866886246442,-0.1343733601051896,1.169360308082319,-0.052131806108902536,-0.5066933593713205,-0.27948727414653174,0.06244120995457316,0.20719613460659944,0.42436432749027336,-0.02280219279216875,-0.15637882620080118,0.8080421474053131,0.04003513264710621,-0.46376531425554,-0.20917498194653167,-0.057237256633585976,0.08752810753732995,0.2488365493868203,3.0
1.700812089847895,-0.7598295279950567,-0.13730439763847874,-0.6814825130535425,-0.016647362800358476,-0.504957805052296,0.009434377163106383,-0.8190320432820974,0.04804010756750458,-0.8759888426323094,0.05694377821456948,-0.652063661567043,-0.014885265221646559,0.27264600148904755,-0.15871276633580458,0.37783962936231436,0.15388069139664676,-0.46101693441354485,-0.2529274659673553,-0.0737836066077251,-0.686968197890112,-0.19564581654796992,-0.2233385879184554,-0.48179918194531346,-0.19010207901977466,-0.1406067995202945,-0.5540694144838683,-0.3832751938278142,6.0
1.8164857039964213,-0.8992169899239671,-0.1535760113878219,-0.6772433939407609,-0.018697084004728335,-0.5050610091639336,0.011070937708253683,-0.7252014571698877,0.05044854956687113,-0.896551338638119,-0.14082125826816427,-0.7588991962432059,-0.31159620142709493,-0.050811095342200005,-0.4742857263647404,-0.3251040630382699,-0.02733345446730645,-0.2930993244986093,-0.32716587061531716,0.13869172674779073,-0.6775440595864998,-0.1481241486375257,0.039331152995505374,-0.3977945287817513,-0.21351266456474735,0.022460343922511818,-0.2095599132433431,-0.2223122988248596,1.0
1.910121237773448,-0.8786892107220482,-0.16494424926927537,-0.9095923446485561,-0.019417183658847502,-0.8239327386261384,0.01271433993733306,-0.8514725355165484,0.052675631877417944,-0.8717927916345516,-0.06477330197195444,-0.4029017083497251,0.5378184706175231,-0.0036953800416831264,-0.3083298063824866,0.17459977914456717,0.02245174070825721,-0.09155288811030814,0.1673885848043572,0.0521394300008842,-0.3918530008978728,0.4136785746914535,-0.007558158344451104,-0.3356326262642614,0.1007985718018933,-0.02546742956721433,-0.15276019481992673,0.08570722277469837,2.0
1.9565774102933293,-0.8739230612561015,-0.08293917929203162,-0.4363023122987348,-0.008352029823131372,-0.20163257837637308,0.017420627958693848,-0.7182027076531675,0.05248218316560348,-0.8802422036124945,-0.07434221750627047,-0.46858301107173994,0.5229730592314159,-0.0023139347751353393,-0.39032857374877,0.13240104114566248,0.0064687162067362785,-0.17125331874642222,0.1698234895710423,0.06141666006595972,-0.47300590764951084,0.37321917927521153,-0.0104807405344304,-0.4232089271959752,0.04651239578496932,-0.011084196929960197,-0.24096017000652162,0.07276901442165574,2.0
