Time,EDA,PPG_GRN,PPG_IR,PPG_RED,TEMP1,PPG_RED_HR,PPG_RED_IBI,PPG_IR_HR,PPG_IR_IBI,PPG_GRN_HR,PPG_GRN_IBI,PPG_RED_brut,PPG_IR_brut,PPG_GRN_brut,EDA_brut,TEMP1_brut,PPG_RED_HR_brut,PPG_GRN_HR_brut,PPG_IR_HR_brut,PPG_RED_IBI_brut,PPG_GRN_IBI_brut,PPG_IR_IBI_brut
-0.49709994345903397,,,181899.0,,,,,,,,,,181899.0,,,,,,,,,
-0.36800000816583633,,,181898.74193548388,,,,,,,,,,181895.0,,,,,,,,,
-0.2663999330252409,,,181898.64568158172,96656.0,,,,,,,,96656.0,181897.25,,,,,,,,,
-0.20050001330673695,,,181898.70079889902,96657.48387096776,,,,,,,,96679.0,181899.5,,,,,,,,,
-0.13529998250305653,,5315.0,181898.8975215507,96658.59960689099,,,,,,,,96674.77777777778,181901.75,5315.0,,,,,,,,
-0.06969994865357876,,5316.032258064516,181899.22671370875,96659.37095841774,,,,,,,,96670.55555555556,181904.0,5331.0,,,,,,,,
0.0,1.8815200328826904,5316.972112382935,181899.67982895335,96659.82014389617,,,,,,,,96666.33333333333,181906.25,5330.6,1.8815200328826904,,,,,,,
0.07880013436079025,1.882025957107544,5317.825524487263,181900.24887224668,96659.96794823262,,,,,,,,96662.11111111111,181908.5,5330.2,1.882025957107544,,,,,,,
0.19049993716180325,1.8820724162188442,5318.598071294537,181900.92636435982,96659.83381537175,32.814998626708984,,,,,,,96657.88888888889,181910.75,5329.8,,32.814998626708984,,,,,,
3.4926000516861677,1.8821188753301448,5319.294969920696,181901.70530859468,96659.43593481013,32.814998626708984,,,,,,,96653.66666666667,181913.0,5329.4,,,,,,,,
3.5711999516934156,1.882165334441445,5319.9211008935545,181903.4662564273,96658.79132252849,32.814998626708984,,,,,,,96649.44444444444,181929.0,5329.0,,,,,,,,
3.6373999901115894,1.8822117935527454,5320.481029868164,181907.17811085132,96657.91589670228,32.814998626708984,,,,,,,96645.22222222222,181961.0,5328.6,,,,,,,,
3.700000001117587,1.8822582526640457,5320.979027941186,181910.5788062086,96656.82454852795,32.814998626708984,,,,,,,96641.0,181959.88888888888,5328.2,,,,,,,,
3.760700114071369,1.8823047117753462,5321.419090654659,181913.6884172776,96656.90038410679,32.814998626708984,,,,,,,96658.0,181958.77777777778,5327.8,,,,,,,,
3.823000006377697,1.8823511708866465,5321.804955773714,181916.52572368982,96657.68100448699,32.814998626708984,181.8181818181818,0.33,,,,,96669.0,181957.66666666666,5327.4,,,181.8181818181818,,,0.33,,
3.9024001453071833,1.8823976299979468,5322.140119917346,181919.1082934876,96658.37900419752,32.814998626708984,181.8181818181818,0.33,,,,,96668.5,181956.55555555556,5327.0,,,,,,,,
3.980700159445405,1.882444089109247,5321.550434761389,181921.45256129128,96658.99971360413,32.814998626708984,181.8181818181818,0.33,,,,,96668.0,181955.44444444444,5313.0,,,,,,,,
4.055100027471781,1.8824905482205476,5321.321374454203,181923.57390142305,96659.54811917807,32.814998626708984,181.8181818181818,0.33,,,,,96667.5,181954.33333333334,5318.0,,,,,,,,
4.141800105571747,1.882537007331848,5321.2084747198305,181925.4866963133,96660.02888568271,32.814998626708984,181.8181818181818,0.33,,,,,96667.0,181953.22222222222,5319.571428571428,1.882537007331848,,,,,,,
4.25220001488924,1.8827277570962904,5321.204241327769,181927.20440049382,96660.44637692899,32.80220677359245,181.8181818181818,0.33,,,,,96666.5,181952.11111111112,5321.142857142857,,32.707000732421875,,,,,,
32.59700001217425,1.882918506860733,5321.301663546254,181928.73960046197,96660.80467519164,32.80220677359245,181.8181818181818,0.33,,,,,96666.0,181951.0,5322.714285714285,,,,,,,,
32.824299996718764,1.8831092566251755,5321.4941829488,181927.1434972064,96661.10759937283,32.80220677359245,181.8181818181818,0.33,,,,,96665.5,181904.0,5324.285714285715,,,,,,,,
32.94049995020032,1.883300006389618,5321.775664233209,181925.19875545113,96661.35872199395,32.80220677359245,181.8181818181818,0.33,,,,,96665.0,181897.0,5325.857142857143,,,,,,,,
32.99430012702942,1.8834907561540604,5322.140367923233,181922.92786800268,96661.07751412338,32.80220677359245,181.8181818181818,0.33,,,,,96657.0,181890.0,5327.428571428572,,,,,,,,
33.04590005427599,1.8836815059185028,5322.582924831411,181920.35187651863,96660.86462790753,32.80220677359245,181.8181818181818,0.33,,,181.8181818181818,0.33,96657.77777777778,181883.0,5329.0,,,,181.8181818181818,,,0.33,
33.09740009717643,1.8838722556829455,5322.674349035837,181917.49046513034,96660.71565549773,32.80220677359245,181.8181818181818,0.33,,,181.8181818181818,0.33,96658.55555555556,181876.0,5324.0,,,,,,,,
33.15269993618131,1.884063005447388,5322.798584581912,181914.36204802518,96660.6264734226,32.80220677359245,181.8181818181818,0.33,,,181.8181818181818,0.33,96659.33333333333,181869.0,5324.6,1.884063005447388,,,,,,,
33.20599999278784,1.884063005447388,5322.9535146088865,181910.9838513784,96660.59322424122,32.80220677359245,181.8181818181818,0.33,,,181.8181818181818,0.33,96660.11111111111,181862.0,5325.2,1.884063005447388,,,,,,,
33.2744000479579,1.884063005447388,5323.137158827669,181907.37198999917,96660.61229937979,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96660.88888888889,181855.0,5325.8,,32.766998291015625,,,,,,
132.94170005246997,1.884063005447388,5323.347664709755,181903.5415390315,96660.68032307572,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96661.66666666667,181848.0,5326.4,,,,,,,,
133.2040000706911,1.884063005447388,5323.58329924461,181898.1517623198,96660.79413735757,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96662.44444444444,181820.0,5327.0,,,,,,,,
133.31590010784566,1.884063005447388,5323.84244122883,181891.43229378306,96660.95078799402,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96663.22222222222,181794.0,5327.6,,,,,,,,
133.4009999409318,1.884063005447388,5324.123574052776,181885.33988773255,96661.14751134925,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96664.0,181797.0,5328.2,,,,,,,,
133.48280009813607,1.884063005447388,5324.425278952598,181879.83408852402,96661.46057513317,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96666.0,181800.0,5328.8,,,,,,,,
133.55390005744994,1.884063005447388,5324.746228697592,181874.87705055473,96660.52763480201,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96647.0,181803.0,5329.4,,,,,,,,
133.7681000586599,1.884063005447388,5325.085181684845,181870.4333698738,96659.9037320959,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96650.85714285714,181806.0,5330.0,,,,181.8181818181818,,,0.33,
134.01339994743466,1.884063005447388,5325.402266737437,181866.46992665614,96659.56892910354,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96654.71428571429,181809.0,5330.0,,,,,,,,
134.3195999506861,1.884063005447388,5325.376314044699,181862.95573783963,96659.5045742305,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96658.57142857143,181812.0,5325.0,,,,,,,,
134.53659997321665,1.884063005447388,5325.274616364397,181859.86181926934,96659.69321921101,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96662.42857142857,181815.0,5323.8,1.884063005447388,,,,,,,
266.2359999958426,1.8842329978942873,5325.10206046992,181857.16105673584,96660.1185414739,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96666.28571428571,181818.0,5322.6,,,,,,,,
266.2911999505013,1.8844029903411865,5324.863217858957,181856.1829240432,96660.76527151707,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96670.14285714286,181842.0,5321.4,,,,,,,,
266.38799998909235,1.884572982788086,5324.562365093863,181855.27711327546,96661.61912496759,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96674.0,181842.14285714287,5320.2,,,181.8181818181818,,,0.33,,
266.4361000061035,1.8847429752349854,5324.203502829743,181854.43895850194,96662.20014916324,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96670.625,181842.2857142857,5319.0,,,,,,,,
266.48580003529787,1.8849129676818845,5324.577470389115,181853.6640948198,96662.52594599142,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96667.25,181842.42857142858,5330.0,,,,,,,,
266.5393000934273,1.885082960128784,5324.841289503796,181852.94843893283,96662.61298173391,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96663.875,181842.57142857142,5328.666666666667,1.885082960128784,,,,,,,
266.65370003320277,1.8861039876937864,5325.002066525058,181852.28817098326,96662.47666033173,32.79850244589327,181.8181818181818,0.33,,,181.8181818181818,0.33,96660.5,181842.7142857143,5327.333333333333,1.8861039876937864,,,,,,,
266.77460013888776,1.8861039876937864,5325.066449329894,181851.67971755576,96662.13139192323,32.803707953741494,181.8181818181818,0.33,,,181.8181818181818,0.33,96657.125,181842.85714285713,5326.0,,32.827999114990234,,,,,,
366.0902001429349,1.8861039876937864,5325.040656900009,181851.119735778,96661.59065696044,32.803707953741494,181.8181818181818,0.33,,,181.8181818181818,0.33,96653.75,181843.0,5324.666666666667,,,,,,,,
366.27790005877614,1.8861039876937864,5324.930506992481,181851.43459153426,96660.8670661888,32.803707953741494,181.8181818181818,0.33,,,181.8181818181818,0.33,96650.375,181856.0,5323.333333333333,,,,,,,,
366.37990013696253,1.8861039876937864,5324.741442025224,181851.75063939227,96659.97241675729,32.803707953741494,181.8181818181818,0.33,,,181.8181818181818,0.33,96647.0,181856.33333333334,5322.0,,,,,,,,
366.46390007808805,1.8861039876937864,5324.478553292414,181852.06780244224,96659.32903503101,32.803707953741494,181.8181818181818,0.33,,,181.8181818181818,0.33,96650.0,181856.66666666666,5320.666666666667,,,,,,,,
366.5346000343561,1.8861039876937864,5324.146603617635,181852.3860087363,96660.27554889998,32.803707953741494,181.8181818181818,0.33,,,181.8181818181818,0.33,96674.0,181857.0,5319.333333333333,,,181.8181818181818,,,0.33,,
366.61950009875,1.8861039876937864,5323.75004854553,181852.70519096835,96661.01762818242,32.803707953741494,181.8181818181818,0.33,,,181.8181818181818,0.33,96671.77777777778,181857.33333333334,5318.0,,,,,,,,
366.7015000246465,1.8861039876937864,5323.75004854553,181853.0252861747,96661.5684622065,32.803707953741494,181.8181818181818,0.33,,,181.8181818181818,0.33,96669.55555555556,181857.66666666666,5312.0,,,,,,,,
