Time,EDA,PPG_GRN,PPG_IR,PPG_RED,TEMP1,PPG_RED_HR,PPG_RED_IBI,PPG_IR_HR,PPG_IR_IBI,PPG_GRN_HR,PPG_GRN_IBI,PPG_RED_brut,PPG_IR_brut,PPG_GRN_brut,EDA_brut,TEMP1_brut,PPG_RED_HR_brut,PPG_GRN_HR_brut,PPG_IR_HR_brut,PPG_RED_IBI_brut,PPG_GRN_IBI_brut,PPG_IR_IBI_brut
0.0,,,,135728.0,,,,,,,,135728.0,,,,,,,,,,
0.0934000127017498,,,,135727.16129032258,,,,,,,,135715.0,,,,,,,,,,
0.41300011798739433,0.9226639866828918,,,135726.60249739856,,,,,,,,135718.5,,,0.9226639866828918,,,,,,,
2.8624003753066063,0.9225419908761978,,,135726.30556208253,,,,,,,,135722.0,,,,,,,,,,
2.9111001640558243,0.9224199950695038,,,135725.96326775465,,,,,,,,135721.0,,,,,,,,,,
2.956800162792206,0.9222979992628096,,,135723.51402467373,,,,,,,,135688.0,,,,,,,,,,
3.27040022239089,0.9221760034561156,,,135721.2443026518,,,,,,,,135688.33333333334,,,0.9221760034561156,,,,,,,
3.362600225955248,0.9220539927482604,,,135719.142519685,,,,,,,,135688.66666666666,,,0.9220539927482604,,,,,,,
6.122300401329994,0.921932319800059,,,135717.19784099565,,,,,,,,135689.0,,,,,,,,,,
6.354800425469875,0.9218106468518574,,,135713.83023835078,,,,,,,,135665.0,,,,,,,,,,
6.807900033891201,0.921688973903656,,,135710.49925523138,,,,,,,,135662.2,,,0.921688973903656,,,,,,,
105.99390044808388,0.9216645777225494,,201525.0,135707.20252908743,,,,,,,,135659.4,201525.0,,,,,,,,,
106.10670037567616,0.9216401815414429,,201524.29032258067,135703.93784979146,,,,,,,,135656.6,201514.0,,,,,,,,,
106.18720017373562,0.9216157853603364,,201523.8844953174,135700.7031498049,,,,,,,,135653.8,201518.0,,,,,,,,,
106.28480045124888,0.9215913891792298,,201523.4596891679,135697.49649497878,,,,,,,,135651.0,201517.3,,,,,,,,,
106.4306003972888,0.9215669929981232,,201523.01712857647,135693.98059207693,,,,,,,,135643.0,201516.6,,,,,,,,,
106.53500026091933,0.9215425968170167,,201522.55795899092,135690.62700549132,,,,,,,,135642.0,201515.9,,,,,,,,,
106.64240038022399,0.9215182006359102,10970.0,201522.08325195927,135687.64461804027,,,,,,,,135644.4,201515.2,10970.0,,,,,,,,
106.7352001555264,0.9214938044548036,10971.741935483871,201521.59400989738,135685.0094813925,,,,,,,,135646.8,201514.5,10997.0,,,,,,,,
106.80430009961128,0.9214694082736969,10972.855359001042,201521.09117054916,135682.6991922704,,,,,,,,135649.2,201513.8,10989.0,,,,,,,,
106.8990002386272,0.9214450120925904,10973.85823906549,201520.57561115889,135680.69279276908,,,,,,,,135651.6,201513.1,10988.4,0.9214450120925904,,,,,,,
107.03670000657439,0.9208359718322754,10974.757707512877,201520.04815237445,135678.97067710655,,,,,,,,135654.0,201512.4,10987.8,0.9208359718322754,,,,,,,
107.18300007283688,0.9207917018370195,10975.560436060434,201519.5095618987,135677.51450439,34.91600036621094,,,,,,,135656.4,201511.7,10987.2,,34.91600036621094,,,,,,
197.82720040529966,0.9207474318417636,10976.272665992019,201518.96055790526,135676.30711701,34.91600036621094,,,,,,,135658.8,201511.0,10986.6,,,,,,,,
197.98290031030774,0.9207031618465077,10976.900235928018,201517.2856832017,135675.3324642997,34.91600036621094,,,,,,,135661.2,201493.0,10986.0,,,,,,,,
198.06090043857694,0.9206588918512518,10977.44860780363,201516.42854234998,135674.57553111907,34.91600036621094,,,181.8181818181818,0.33,,,135663.6,201504.0,10985.4,,,,,181.8181818181818,,,0.33
198.12670024111867,0.9206146218559959,10977.922891171138,201515.49766865,135674.02227104688,34.91600036621094,,,181.8181818181818,0.33,,,135666.0,201502.0,10984.8,,,,,,,,
198.17810039967299,0.92057035186074,10978.32786593429,201514.4978190597,135673.82728581806,34.91600036621094,,,181.8181818181818,0.33,,,135671.0,201500.0,10984.2,,,,,,,,
198.22570029646158,0.920526081865484,10978.668003615949,201513.43344363652,135675.0642351201,34.91600036621094,,,181.8181818181818,0.33,,,135693.0,201498.0,10983.6,,,,,,,,
198.28550005331635,0.9204818118702282,10978.94748725363,201512.3087053374,135676.30202640267,34.91600036621094,,,181.8181818181818,0.33,,,135694.25,201496.0,10983.0,,,,,,,,
198.3399000018835,0.9204375418749723,10979.72506872114,201511.12749854146,135677.54060534446,34.91600036621094,,,181.8181818181818,0.33,,,135695.5,201494.0,10991.0,,,,,,,,
198.3879003673792,0.9203932718797163,10980.452483642359,201509.8934663775,135678.7799211287,34.91600036621094,,,181.8181818181818,0.33,,,135696.75,201492.0,10991.0,,,,,,,,
198.52290023118258,0.9203490018844604,10981.105318799073,201508.61001693382,135680.01992621718,34.91600036621094,,,181.8181818181818,0.33,,,135698.0,201490.0,10990.57142857143,0.9203490018844604,,,,,,,
198.6402003094554,0.9202731251716614,10981.688385788995,201507.28033842196,135681.26057613865,34.91327626312593,,,181.8181818181818,0.33,,,135699.25,201488.0,10990.142857142857,,34.893001556396484,,,,,,
514.573700260371,0.9201972484588623,10982.206185784176,201505.9074133625,135682.501829291,34.91327626312593,,,181.8181818181818,0.33,,,135700.5,201486.0,10989.714285714286,,,,,,,,
514.6719003096223,0.9201213717460632,10982.66292955847,201506.1714512101,135683.7436467561,34.91327626312593,,,181.8181818181818,0.33,,,135701.75,201510.0,10989.285714285714,,,,,,,,
514.7617002949119,0.9200454950332642,10983.062556222902,201506.56361564816,135684.9859921267,34.91327626312593,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,,,135703.0,201512.25,10988.857142857143,,,117.21055295333107,,,0.5118992999196053,,
514.8453000001609,0.9199696183204652,10983.408750752302,201507.07564044508,135684.21270231207,34.91327626312593,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,,,135673.0,201514.5,10988.42857142857,,,,,,,,
514.9316000752151,0.9198937416076661,10983.704960381185,201507.69979267445,135683.48213370412,34.91327626312593,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,,,135672.88888888888,201516.75,10988.0,,,,,,,,
515.0232003070414,0.919817864894867,10984.240124227561,201508.42883830838,135682.79153009597,34.91327626312593,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135672.77777777778,201519.0,10992.0,,,,146.95509046980098,,,0.408288000151515,
515.1194003410637,0.919741988182068,10984.669793632234,201509.25601003043,135682.13831310053,34.91327626312593,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135672.66666666666,201521.25,10990.9,0.919741988182068,,,,,,,
515.2145000174642,0.9192579984664916,10985.000774688218,201510.17497712525,135681.5200706783,34.91327626312593,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135672.55555555556,201523.5,10989.8,0.9192579984664916,,,,,,,
515.3270000591874,0.9191809079863807,10985.239434385754,201511.17981731074,135680.93454640513,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135672.44444444444,201525.75,10988.7,,34.882999420166016,,,,,,
517.9385002702475,0.9191038175062699,10985.391728941511,201512.26499038748,135680.37962943278,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135672.33333333334,201528.0,10987.6,,,,,,,,
518.0223002098501,0.9190267270261591,10985.463230300124,201516.82853939474,135679.85334509664,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135672.22222222222,201583.0,10986.5,,,,,,,,
518.0996004492044,0.9189496365460482,10985.459150925923,201523.22669814347,135679.35384612984,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135672.11111111112,201616.0,10985.4,,,,,,,,
518.180700019002,0.9188725460659374,10985.384366995218,201529.42981439226,135678.87940444407,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135672.0,201619.375,10984.3,,,,,,,,
518.2612002827227,0.9187954555858264,10985.243440092301,201535.45047152825,135679.33879770574,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135686.0,201622.75,10983.2,,,,,,,,
518.3349000290036,0.9187183651057156,10985.040637505703,201541.30044110707,135680.2201655957,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135693.0,201626.125,10982.1,,,117.21055295333107,,,0.5118992999196053,,
518.4206003323197,0.9186412746256047,10984.779951215012,201546.9907352292,135680.82347288445,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135689.57142857142,201629.5,10981.0,,,,,,,,
518.5060002841055,0.9185641841454939,10985.116728555979,201552.531655537,135681.16665896564,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,146.95509046980098,0.408288000151515,135686.14285714287,201632.875,10990.0,,,,,,,,
518.5903003439307,0.9184870936653831,10986.141455745916,201557.93283905074,135681.26650585266,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,151.3334818319514,0.39845595455928334,135682.7142857143,201636.25,11001.0,,,,181.8181818181818,,,0.33,
518.6821003444493,0.9184100031852722,10987.0785661279,201563.20330104747,135681.13871284836,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,151.3334818319514,0.39845595455928334,135679.2857142857,201639.625,11000.666666666666,0.9184100031852722,,,,,,,
521.9460004009306,0.9182890057563782,10987.933712399219,201568.35147517343,135680.7979663973,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,151.3334818319514,0.39845595455928334,135675.85714285713,201643.0,11000.333333333334,,,,,,,,
522.0298999920487,0.9181680083274841,10988.712182567013,201575.81267032356,135680.2580054316,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,151.3334818319514,0.39845595455928334,135672.42857142858,201684.0,11000.0,,,,,181.8181818181818,,,0.33
522.1111001446843,0.9180470108985901,10989.418923476669,201582.7279819156,135679.53168250053,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,151.3334818319514,0.39845595455928334,135669.0,201683.0,10999.666666666666,,,,,,,,
522.1908004023135,0.9179260134696962,10990.058562822262,201589.13262824365,135678.07802556502,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,151.3334818319514,0.39845595455928334,135657.0,201682.0,10999.333333333334,,,,,,,,
522.2754003480077,0.9178050160408021,10990.635429736956,201595.05955545374,135676.98338592285,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,151.3334818319514,0.39845595455928334,135661.11111111112,201681.0,10999.0,,,,,,,,
522.3602000623941,0.9176840186119081,10991.046047173282,201600.53958413418,135676.22460116798,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,151.3334818319514,0.39845595455928334,135665.22222222222,201680.0,10997.0,,,,,,,,
522.4504000507295,0.917563021183014,10991.329814739163,201605.60154644813,135675.78000324318,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,151.3334818319514,0.39845595455928334,135669.33333333334,201679.0,10995.444444444445,0.917563021183014,,,,,,,
522.541900165379,0.9170809984207152,10991.494916297212,201610.27241441922,135675.62932203035,34.91009079928847,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,151.3334818319514,0.39845595455928334,135673.44444444444,201678.0,10993.888888888889,0.9170809984207152,,,,,,,
522.6524001918733,0.9170327007770538,10991.549007718899,201614.57741994056,135675.75359516102,34.92405251165888,117.21055295333107,0.5118992999196053,181.8181818181818,0.33,151.3334818319514,0.39845595455928334,135677.55555555556,201677.0,10992.333333333334,,34.98500061035156,,,,,,
