Type,Time,Data
EDA,1460201.8186068,0.17236599326133728
PPG_IR,1460201.8169594,196720.0

TEMP1,1460201.8241555,34.4109992980957
EDA,1460201.8237629,0.17267799377441406
PPG_GRN,1460201.8181303,7612.0
TEMP1,1460201.8267522,34.284000396728516
PPG_RED,1460201.8176914,123978.0
PPG_IR,1460201.8171788,196767.0
PPG_RED,1460201.8178745,123982.0
EDA,1460201.8239543,0.17295199632644653
PPG_GRN,1460201.8182608,7630.0
PPG_RED,1460201.8230352,123991.0
EDA,1460201.8266385,0.17323200404644012
PPG_RED,1460201.8231034,123997.0
PPG_IR,1460201.8173217,196797.0
PPG_GRN,1460201.8184597,7629.0
PPG_RED,1460201.8260124,124009.0
PPG_IR,1460201.8225739,196833.0
PPG_GRN,1460201.8232111,7623.0
PPG_IR,1460201.8227456,196890.0
EDA,1460201.9208453,0.17348599433898926
PPG_RED,1460201.8260827,123971.0
15625
PPG_GRN,1460201.8235339,7618.0
PPG_IR,1460201.8257702,196879.0
EDA,1460201.9210751,0.17368100583553314
PPG_IR,1460201.8258436,196748.0
PPG_RED,1460201.8261773,123939.0
PPG_RED,1460201.9200202,123934.0
PPG_RED,1460201.9202075,123923.0
PPG_IR,1460201.8259313,196531.0
PPG_IR,1460201.9195074,196460.0
PPG_IR,1460201.9198483,196456.0
PPG_GRN,1460201.8262929,7634.0
PPG_GRN,1460201.8264475,7630.0
PPG_IR,1460202.0209572,196441.0
EDA,1460202.0231959,0.1737069934606552
TEMP1,1460202.0234932,34.42900085449219
PPG_RED,1460202.0214791,123910.0
PPG_IR,1460202.0210736,196479.0
PPG_GRN,1460201.8265497,7637.0
PPG_RED,1460202.0217603,123900.0
PPG_IR,1460202.0212452,196557.0
PPG_GRN,1460201.920348,7635.0
PPG_RED,1460202.0221523,123935.0
PPG_GRN,1460201.920674,7640.0
PPG_GRN,1460202.0223602,7624.0
PPG_GRN,1460202.0227401,7635.0
PPG_GRN,1460202.0229741,7635.0
PPG_IR,1460202.2210113,196563.0
PPG_RED,1460202.2217908,123923.0
EDA,1460202.2230077,0.1739799976348877
PPG_GRN,1460202.2222677,7631.0
PPG_IR,1460202.2213674,196562.0
PPG_RED,1460202.222055,123905.0
481964
TEMP1,1460202.2720338,34.39799880981445
PPG_IR,1460202.2686065,196610.0
PPG_RED,1460202.2692191,123943.0
EDA,1460202.2713905,0.1748879998922348
PPG_GRN,1460202.2226722,7637.0
PPG_IR,1460202.2688298,196636.0
TEMP1,1460202.3205524,34.42100143432617
PPG_RED,1460202.2694998,123929.0
PPG_IR,1460202.2690275,196680.0
EDA,1460202.319928,0.17530499398708344
PPG_GRN,1460202.2699542,7643.0
PPG_RED,1460202.2697326,123940.0
PPG_IR,1460202.3183854,196745.0
EDA,1460202.3201815,0.1756719946861267
PPG_IR,1460202.3186241,196796.0
PPG_GRN,1460202.2702984,7637.0
PPG_GRN,1460202.2708232,7633.0
PPG_GRN,1460202.3194442,7645.0
PPG_GRN,1460202.3196211,7649.0
PPG_RED,1460202.3189803,123970.0
PPG_RED,1460202.3192439,123960.0
PPG_RED,1460202.440276,123963.0
EDA,1460202.4423361,0.17604899406433105
PPG_IR,1460202.4395099,196835.0
PPG_GRN,1460202.4414963,7645.0
TEMP1,1460202.4426199,34.39500045776367
PPG_GRN,1460202.441933,7657.0
PPG_IR,1460202.4397298,196872.0
PPG_GRN,1460202.5200071,7642.0
PPG_RED,1460202.4405268,123950.0
PPG_RED,1460202.4407341,123967.0
PPG_RED,1460202.519539,123969.0
PPG_RED,1460202.5198015,123942.0
PPG_IR,1460202.44004,196934.0
EDA,1460202.5204722,0.17645500600337982
PPG_GRN,1460202.5201838,7646.0
PPG_IR,1460202.5190648,196941.0
EDA,1460202.5207841,0.176813006401062
PPG_IR,1460202.5192513,196981.0
PPG_GRN,1460202.7670875,7660.0
TEMP1,1460202.7675588,34.45399856567383
EDA,1460202.7673519,0.17723600566387177
PPG_RED,1460202.7668223,123962.0
PPG_IR,1460202.7664415,196894.0
PPG_GRN,1460202.7671516,7657.0
PPG_RED,1460202.7669093,123913.0
PPG_GRN,1460202.7672355,7644.0
TEMP1,1460202.8078835,34.409000396728516
EDA,1460202.7674502,0.1777690052986145
PPG_GRN,1460202.8067755,7647.0
PPG_RED,1460202.7669946,123904.0
PPG_RED,1460202.8052915,123899.0
PPG_RED,1460202.8058913,123890.0
PPG_RED,1460202.8395509,123905.0
PPG_RED,1460202.8398513,123896.0
PPG_RED,1460202.8399646,123907.0
EDA,1460202.8074546,0.17828699946403503
EDA,1460202.840558,0.17875400185585022
EDA,1460202.8407285,0.17921799421310425
PPG_IR,1460202.7665828,196640.0
PPG_IR,1460202.7666955,196546.0
PPG_GRN,1460202.8072006,7655.0
PPG_IR,1460202.8046493,196523.0
706055
PPG_GRN,1460202.8400966,7647.0
PPG_IR,1460202.8048778,196512.0
PPG_GRN,1460202.8402797,7650.0
PPG_IR,1460202.8376716,196508.0
PPG_IR,1460202.8379645,196547.0
PPG_IR,1460202.8381127,196595.0
PPG_GRN,1460202.8404164,7670.0
PPG_GRN,1460202.9204474,7650.0
PPG_RED,1460202.9197643,123904.0
EDA,1460202.9209216,0.17969800531864166
PPG_GRN,1460202.920679,7662.0
PPG_RED,1460202.9202245,123898.0
PPG_IR,1460202.9195423,196565.0
TEMP1,1460203.0407202,34.46799850463867
EDA,1460203.0399796,0.18018099665641785
PPG_GRN,1460203.0388184,7667.0
PPG_RED,1460203.0381566,123914.0
PPG_IR,1460203.0375382,196636.0
EDA,1460203.0403865,0.1806579977273941
PPG_IR,1460203.0377395,196678.0
PPG_RED,1460203.0383452,123922.0
PPG_GRN,1460203.0392018,7659.0
PPG_IR,1460203.0379444,196738.0
PPG_RED,1460203.0385803,123915.0
PPG_GRN,1460203.0395119,7652.0
PPG_RED,1460203.237915,123937.0
PPG_IR,1460203.2370974,196809.0
PPG_RED,1460203.2381326,123925.0
PPG_IR,1460203.2373631,196850.0
PPG_GRN,1460203.2676192,7653.0
TEMP1,1460203.2686993,34.415000915527344
PPG_RED,1460203.2384739,123919.0
EDA,1460203.2683131,0.18111799657344818
PPG_IR,1460203.237628,196877.0
PPG_GRN,1460203.2678652,7678.0
TEMP1,1460203.2768546,34.4630012512207
PPG_GRN,1460203.2680368,7652.0
PPG_IR,1460203.2759258,196914.0
EDA,1460203.2765843,0.18154199421405792
PPG_GRN,1460203.2763488,7656.0
PPG_RED,1460203.2761382,123952.0
EDA,1460203.2767024,0.18198800086975098
PPG_GRN,1460203.2764578,7674.0
PPG_IR,1460203.2760322,196952.0
TEMP1,1460203.4252019,34.48400115966797
PPG_RED,1460203.2762409,123943.0
PPG_GRN,1460203.3407932,7663.0
EDA,1460203.3412646,0.1824209988117218
PPG_IR,1460203.339486,196972.0
PPG_GRN,1460203.3409495,7677.0
PPG_RED,1460203.3403619,123959.0
PPG_GRN,1460203.341089,7682.0
EDA,1460203.4247965,0.18284200131893158
TEMP1,1460203.5580532,34.422000885009766
PPG_RED,1460203.3405169,123922.0
PPG_IR,1460203.3397539,196991.0
PPG_GRN,1460203.4244138,7666.0
PPG_RED,1460203.340637,123954.0
PPG_GRN,1460203.4246059,7660.0
PPG_RED,1460203.4240493,123921.0
EDA,1460203.4249801,0.18328900635242462
PPG_RED,1460203.4242314,123868.0
EDA,1460203.55765,0.18367600440979004
PPG_RED,1460203.5548838,123876.0
PPG_IR,1460203.3400229,197019.0
PPG_RED,1460203.5558877,123867.0
PPG_IR,1460203.4236391,196805.0
PPG_GRN,1460203.5567832,7666.0
PPG_RED,1460203.5563746,123865.0
PPG_IR,1460203.4238433,196596.0
PPG_GRN,1460203.5571014,7673.0
PPG_GRN,1460203.557287,7669.0
PPG_IR,1460203.5538399,196547.0
PPG_IR,1460203.5542443,196534.0
PPG_RED,1460203.8183613,123875.0
EDA,1460203.8191957,0.1840589940547943
EDA,1460203.8194123,0.18449300527572632
PPG_GRN,1460203.8187954,7675.0

TEMP1,1460203.8196701,34.5369987487793
PPG_GRN,1460203.8189892,7683.0
EDA,1460203.8300405,0.184922993183136
PPG_RED,1460203.8186124,123879.0
PPG_RED,1460203.8282702,123885.0
PPG_IR,1460203.8179076,196587.0
PPG_RED,1460203.8285283,123880.0
PPG_RED,1460203.8286545,123897.0
PPG_RED,1460203.8688575,123896.0
PPG_RED,1460203.869019,123920.0
TEMP1,1460203.8700104,34.58700180053711
PPG_GRN,1460203.828953,7678.0
PPG_IR,1460203.8181656,196639.0
EDA,1460203.8695852,0.185356006026268
PPG_IR,1460203.8275558,196645.0
PPG_GRN,1460203.8292786,7680.0
EDA,1460203.8697676,0.1857759952545166
PPG_IR,1460203.82771,196623.0
PPG_RED,1460203.9381813,123920.0
TEMP1,1460203.9394083,34.430999755859375
PPG_GRN,1460203.8296772,7690.0
EDA,1460203.9391128,0.18619799613952637
PPG_RED,1460203.9383735,123928.0
PPG_IR,1460203.8279775,196685.0
PPG_RED,1460203.9385813,123936.0
PPG_GRN,1460203.869192,7677.0
PPG_IR,1460203.8683853,196698.0
PPG_GRN,1460203.8693657,7674.0
PPG_IR,1460203.8686471,196750.0
PPG_RED,1460204.0362197,123933.0
PPG_IR,1460203.937571,196830.0
PPG_RED,1460204.0364249,123928.0
PPG_GRN,1460203.9387588,7694.0
EDA,1460204.0371188,0.1866309940814972
PPG_GRN,1460203.9388785,7688.0
PPG_GRN,1460203.9389823,7684.0
TEMP1,1460204.0376277,34.50600051879883
PPG_GRN,1460204.0366739,7706.0
PPG_IR,1460203.9377559,196878.0
PPG_GRN,1460204.0368848,7697.0
PPG_IR,1460203.9379251,196915.0
EDA,1460204.0373523,0.18697699904441833
PPG_IR,1460204.0358355,196952.0
PPG_IR,1460204.0360239,196983.0
PPG_GRN,1460204.1378043,7681.0
PPG_RED,1460204.1367118,123958.0
PPG_IR,1460204.1359424,197001.0
PPG_GRN,1460204.1380355,7694.0
EDA,1460204.1384234,0.18733899295330048
PPG_RED,1460204.1371653,123949.0
PPG_IR,1460204.1363401,197052.0
PPG_IR,1460204.1365166,197054.0
PPG_RED,1460204.1375542,123938.0
PPG_RED,1460204.2382606,123898.0
PPG_RED,1460204.2384631,123886.0
TEMP1,1460204.2394927,34.46699905395508
EDA,1460204.2390212,0.18773199617862701
PPG_GRN,1460204.138207,7689.0
PPG_IR,1460204.2371773,196910.0
EDA,1460204.2392153,0.1881529986858368
PPG_GRN,1460204.2386479,7691.0
PPG_GRN,1460204.23883,7685.0
PPG_IR,1460204.2380438,196729.0
PPG_RED,1460204.352394,123863.0
PPG_GRN,1460204.3538142,7688.0
TEMP1,1460204.3550355,34.45000076293945
PPG_RED,1460204.3526554,123872.0
PPG_RED,1460204.3529585,123888.0
