Time,EDA,PPG_GRN,PPG_IR,PPG_RED,TEMP1,PPG_RED_HR,PPG_RED_IBI,PPG_IR_HR,PPG_IR_IBI,PPG_GRN_HR,PPG_GRN_IBI,PPG_RED_brut,PPG_GRN_brut,PPG_IR_brut,EDA_brut,TEMP1_brut,PPG_IR_HR_brut,PPG_GRN_HR_brut,PPG_RED_HR_brut,PPG_IR_IBI_brut,PPG_GRN_IBI_brut,PPG_RED_IBI_brut
0.0,0.3981590121984482,8139.333333333333,,121325.33333333333,,,,,,,,121325.33333333333,8139.333333333333,,0.3981590121984482,,,,,,,
4.0,0.398386001586914,8139.698924731183,196235.5,121325.56989247311,36.459999084472656,,,,,,,121329.0,8145.0,196235.5,0.398386001586914,36.459999084472656,,,,,,
66.0,0.39853449165821075,8140.363510232398,196240.14516129033,121326.920221991,36.459999084472656,,,,,,,121346.5,8150.0,196307.5,0.39853449165821075,,,,,,,
166.0,0.39864274114370346,8141.2110257012755,196247.0605272286,121328.60278831415,36.459999084472656,,,,,,,121353.0,8153.5,196347.33333333334,,,,,,,,
167.0,0.3987509906291961,8142.229669204419,196254.58350396657,121331.01551164873,36.45386297044648,,,,,,,121366.0,8157.0,196363.6666666667,0.3987509906291961,36.3759994506836,,,,,,
299.0,0.3989675045013428,8143.118077642844,196262.67489080745,121333.07902702624,36.4510975722303,,,,,,,121363.0,8156.0,196380.0,0.3989675045013428,36.4109992980957,,,,,,
499.0,0.3991277515888214,8143.755621020725,196272.37328494893,121334.48253065896,36.4510975722303,,,,,,,121354.83333333334,8153.0,196413.0,,,,,,,,
500.0,0.39928799867630005,8144.158484180679,196271.99436333933,121335.26860394978,36.45184625678736,,,,,,,121346.66666666667,8150.0,196266.5,0.39928799867630005,36.46200180053711,,,,,,
502.0,0.3994820117950439,8143.8901948787,196262.15601731744,121334.15450046916,36.45184625678736,,,,,,,121318.0,8140.0,196119.5,0.3994820117950439,,,,,,,
600.0,0.39960251003503794,8143.252117789752,196253.24272587762,121333.49937140664,36.45184625678736,,,,,,,121324.0,8134.0,196124.0,,,,,,,,
601.0,0.399723008275032,8142.80036825493,196245.19480807905,121332.80586357396,36.45412214060488,,,,,,,121322.75,8136.25,196128.5,,36.483001708984375,,,,,,
699.0,0.39984350651502604,8142.522925141709,196237.95643336428,121332.0764530208,36.45412214060488,,,,,,,121321.5,8138.5,196133.0,,,,,,,,
700.0,0.3999640047550201,8142.037575132566,196232.335588201,121331.47474637431,36.45191669448429,,,,,,,121322.75,8135.0,196150.8333333333,0.3999640047550201,36.422000885009766,,,,,,
900.0,0.400067001581192,8141.357731575627,196228.22791584395,121330.99250467276,36.45191669448429,,,,,,,121324.0,8131.5,196168.66666666666,,,,,,,,
901.0,0.4001699984073639,8140.495942441716,196226.81536213358,121330.92847211324,36.45288362731353,,,,,,,121330.0,8128.0,196206.3333333333,0.4001699984073639,36.46599960327149,,,,,,
1001.0,0.40027062594890594,8140.5284622841855,196227.92404844754,121331.3201835898,36.45288362731353,,,,,,,121337.0,8141.0,196244.0,,,,,,,,
1002.0,0.400371253490448,8141.397593749723,196230.38056145093,121332.13823626144,36.45288362731353,,,,,,,121344.0,8154.0,196266.0,,,,,,,,
1003.0,0.40047188103199,8142.339684475547,196236.06568651865,121332.64544682523,36.45288362731353,,,,,,,121340.0,8156.0,196318.5,,,,,,,,
1004.0,0.40057250857353205,8143.220995154545,196242.43241642066,121333.82961154619,36.460895312804965,,,,,71.68458781362007,0.837,121351.0,8156.0,196334.75,0.40057250857353205,36.555999755859375,,71.68458781362007,,,0.837,
1099.0,0.40069375932216644,8144.045447080058,196249.4367766516,121335.64705596257,36.460895312804965,,,100.0,0.6,71.68458781362007,0.837,121362.0,8156.0,196351.0,,,100.0,,,0.6,,
1100.0,0.4008150100708008,8144.816708558764,196249.15053299666,121338.05692331983,36.46035315968812,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121373.0,8156.0,196245.0,0.4008150100708008,36.45299911499024,,,64.30868167202571,,,0.933
1200.0,0.40090125799179077,8145.022082200135,196242.0440469969,121337.56937987986,36.46035315968812,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121330.5,8148.0,196139.0,,,,,,,,
1201.0,0.40098750591278076,8144.052915606579,196229.17023751323,121335.39823709193,36.4665768836521,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121303.91666666666,8130.0,196042.5,0.40098750591278076,36.55099868774414,,,,,,
1299.0,0.4012070000171661,8141.984985567445,196210.90118993176,121331.6521142688,36.4665768836521,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121277.33333333333,8112.0,195946.0,0.4012070000171661,,,,,,,
1501.0,0.4013569951057434,8139.808534885675,196186.9398228394,121327.08853700415,36.4665768836521,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121260.91666666666,8108.25,195839.5,,,,,,,,
1502.0,0.4015069901943207,8137.530564893052,196165.56019269206,121321.7602442942,36.4665768836521,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121244.5,8104.5,195855.55555555556,0.4015069901943207,,,,,,,
1503.0,0.40155332287152606,8135.189883287048,196146.59573581588,121317.50151885588,36.476399306981456,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121255.75,8101.25,195871.6111111111,,36.59299850463867,,,,,,
1506.0,0.4015996555487315,8132.790535978206,196129.89063458046,121314.24335634905,36.476399306981456,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121267.0,8098.0,195887.66666666666,,,,,,,,
1507.0,0.4016459882259369,8130.578243334452,196116.20951837098,121311.63088174589,36.47836310453438,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121273.75,8098.5,195917.8333333333,0.4016459882259369,36.505001068115234,,,,,,
1599.0,0.40186598896980286,8129.379646990294,196105.3572913793,121309.62243776229,36.482210530013646,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121280.5,8112.0,195948.0,0.40186598896980286,36.53799819946289,,,,,,
1700.0,0.4019414931535721,8129.677734281243,196100.86112204302,121308.85109769161,36.482210530013646,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121297.66666666667,8134.0,196035.66666666666,,,,,,,,
1701.0,0.4020169973373413,8129.117880456647,196099.18190986823,121308.27647490148,36.482210530013646,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121299.94444444445,8121.0,196074.8333333333,0.4020169973373413,,,,,,,
1966.0,0.4021327495574951,8129.223178491702,196100.1379156832,121307.88587795444,36.482210530013646,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121302.22222222222,8130.75,196114.0,,,,,,,,
1967.0,0.4022485017776489,8129.950715363206,196103.48385660688,121307.66743421544,36.49035236692627,64.30868167202571,0.933,100.0,0.6,71.68458781362007,0.837,121304.5,8140.5,196152.0,0.4022485017776489,36.58700180053711,,,,,,
1969.0,0.40233850106596947,8130.276475662355,196110.01177983655,121309.55985781444,36.49035236692627,64.97639847416643,0.9239771762385127,100.0,0.6,71.68458781362007,0.837,121337.0,8135.0,196204.66666666666,,,,,69.04487917146145,,,0.869
1970.0,0.40242850035429,8131.807025619622,196116.25833167505,121310.83556591245,36.48874892794043,64.97639847416643,0.9239771762385127,100.0,0.6,70.0859948147309,0.8585421596751307,121329.33333333333,8154.0,196206.8333333333,,36.46699905395508,,62.11180124223603,,,0.966,
1999.0,0.4025184996426105,8132.480765902228,196122.2416651154,121311.53434660628,36.48874892794043,64.97639847416643,0.9239771762385127,100.0,0.6,70.0859948147309,0.8585421596751307,121321.66666666667,8142.25,196209.0,,,100.0,,,0.6,,
2000.0,0.40260849893093104,8132.352974553698,196117.9034931725,121311.69342101878,36.48368538777475,64.97639847416643,0.9239771762385127,100.0,0.6,70.0859948147309,0.8585421596751307,121314.0,8130.5,196055.0,0.40260849893093104,36.415000915527344,,,,,,
2099.0,0.4026976625124613,8131.378589098621,196104.42584845168,121309.80997450143,36.48368538777475,64.97639847416643,0.9239771762385127,100.0,0.6,70.0859948147309,0.8585421596751307,121282.5,8117.25,195909.0,,,,,,,,
2100.0,0.4027868260939915,8129.6122285116135,196083.81772919674,121306.01578259812,36.48368538777475,64.97639847416643,0.9239771762385127,100.0,0.6,70.0859948147309,0.8585421596751307,121251.0,8104.0,195785.0,,,,,,,,
2101.0,0.4028759896755218,8127.588858930219,196063.6036821518,121301.7405708176,36.48368538777475,64.97639847416643,0.9239771762385127,100.0,0.6,70.0859948147309,0.8585421596751307,121239.75,8098.25,195770.5,0.4028759896755218,,,,,,,
2204.0,0.40307450294494623,8125.325061579883,196043.7582833033,121297.01537270033,36.48207831816236,64.97639847416643,0.9239771762385127,100.0,0.6,70.0859948147309,0.8585421596751307,121228.5,8092.5,195756.0,0.40307450294494623,36.4630012512207,,,,,,
2400.0,0.403342992067337,8124.142799542472,196029.58032954182,121294.3262088702,36.482202372453045,64.97639847416643,0.9239771762385127,100.0,0.6,70.0859948147309,0.8585421596751307,121255.33333333333,8107.0,195824.0,0.403342992067337,36.48400115966797,,,,,,
