Type,Time,Data
EDA,513609.9587261,0.40301600098609924
PPG_RED,513609.9585463,121220.0
EDA,513609.9587712,0.40313300490379333
PPG_IR,513609.9584626,195744.0
PPG_RED,513609.958593,121237.0
PPG_IR,513609.9585064,195768.0
PPG_GRN,513609.958681,8093.0
TEMP1,513610.1549216,36.48400115966797
PPG_RED,513610.1543664,121264.0
EDA,513610.1547292,0.40334299206733704
PPG_GRN,513610.1545005,8105.0
PPG_RED,513610.1544144,121248.0
PPG_GRN,513610.1545731,8110.0
PPG_IR,513610.1542752,195816.0
PPG_RED,513610.1544528,121254.0
PPG_GRN,513610.1546443,8106.0
PPG_IR,513610.1543161,195832.0
PPG_GRN,513610.2203713,8115.0
TEMP1,513610.2206917,36.45800018310547
PPG_RED,513610.220273,121265.0
EDA,513610.220466,0.40352898836135864
PPG_IR,513610.2201777,195863.0
PPG_GRN,513610.2204164,8121.0
PPG_RED,513610.220327,121272.0
PPG_IR,513610.2202297,195910.0
84918
PPG_RED,513610.254285,121292.0
PPG_RED,513610.254379,121287.0
EDA,513610.255142,0.4037629961967468
TEMP1,513610.2553506,36.553001403808594
PPG_RED,513610.2544452,121296.0
PPG_IR,513610.2539129,195946.0
PPG_GRN,513610.2546685,8120.0
PPG_GRN,513610.2548323,8127.0
PPG_IR,513610.2540607,195986.0
PPG_GRN,513610.2549918,8134.0
PPG_IR,513610.2541359,196018.0
PPG_IR,513610.3542051,196058.0
PPG_GRN,513610.3545739,8136.0
EDA,513610.3547456,0.4038569927215576
EDA,513610.354806,0.4039500057697296
PPG_RED,513610.3544003,121294.0
PPG_GRN,513610.3546468,8136.0
PPG_RED,513610.3544908,121320.0
PPG_IR,513610.3542832,196096.0
EDA,513610.4547247,0.4041140079498291
PPG_RED,513610.4542899,121325.0
TEMP1,513610.4549143,36.52299880981445
PPG_GRN,513610.4544994,8142.0
PPG_IR,513610.453877,196144.0
PPG_GRN,513610.4545759,8137.0
EDA,513610.4548042,0.4042550027370453
PPG_RED,513610.4543635,121320.0
PPG_RED,513610.4544235,121330.0
PPG_GRN,513610.4546434,8136.0
PPG_IR,513610.4539794,196150.0
PPG_IR,513610.4541382,196204.0
PPG_RED,513610.7207819,121345.0
EDA,513610.7211962,0.4043720066547394
PPG_RED,513610.7208382,121326.0
EDA,513610.7239836,0.40451300144195557
PPG_GRN,513610.720945,8151.0
PPG_RED,513610.723754,121309.0
TEMP1,513610.7213988,36.4739990234375
EDA,513610.7240258,0.40460699796676636
TEMP1,513610.7240786,36.48899841308594
PPG_IR,513610.7206237,196227.0
PPG_GRN,513610.7210675,8148.0
PPG_RED,513610.7237906,121277.0
PPG_RED,513610.723825,121249.0
EDA,513610.7548124,0.40479499101638794
PPG_RED,513610.7543925,121238.0
PPG_RED,513610.7544671,121237.0
PPG_IR,513610.7207176,196224.0
PPG_IR,513610.7236388,196054.0PPG_GRN,513610.7239043,8110.0
PPG_IR,513610.7236774,195896.0
PPG_IR,513610.7237131,195806.0
PPG_IR,513610.7539162,195770.0
PPG_IR,513610.7539675,195733.0
PPG_GRN,513610.7239413,8097.0
PPG_GRN,513610.7545969,8087.0
PPG_GRN,513610.7546794,8091.0
EDA,513610.888122,0.4049359858036041
PPG_IR,513610.8877627,195767.0
PPG_GRN,513610.887998,8094.0
TEMP1,513610.8882994,36.494998931884766
PPG_RED,513610.8878832,121241.0
PPG_IR,513610.8878424,195834.0
PPG_GRN,513610.8880397,8100.0
PPG_RED,513610.8879223,121240.0
PPG_RED,513610.8879567,121255.0
373
PPG_GRN,513610.8880775,8105.0
PPG_RED,513610.9954728,121265.0
EDA,513610.9957142,0.4051710069179535
TEMP1,513610.9957782,36.426998138427734
PPG_IR,513610.9952119,195835.0
PPG_IR,513610.9953671,195857.0
PPG_RED,513610.9955129,121254.0
PPG_IR,513610.9954208,195884.0
PPG_GRN,513610.9955908,8106.0
PPG_RED,513610.9955488,121258.0
PPG_GRN,513610.9956328,8113.0
PPG_GRN,513610.9956693,8104.0
PPG_RED,513611.2203223,121289.0
PPG_GRN,513611.2204081,8112.0
EDA,513611.2205216,0.4053359925746918
PPG_IR,513611.2201597,195944.0
PPG_IR,513611.2202488,195987.0
EDA,513611.2205906,0.40550100803375244
TEMP1,513611.22067,36.46799850463867
EDA,513611.2232142,0.4056189954280853
PPG_IR,513611.2221515,196003.0
PPG_RED,513611.2203663,121291.0
PPG_GRN,513611.2227933,8120.0
PPG_RED,513611.2224391,121307.0
PPG_GRN,513611.2230518,8136.0

PPG_IR,513611.2223415,196090.0
PPG_RED,513611.2225361,121300.0
PPG_RED,513611.2225845,121319.0
PPG_GRN,513611.2230913,8127.0
EDA,513611.2886542,0.4057370126247406
PPG_IR,513611.2884023,196112.0
EDA,513611.2887016,0.4058550000190735
TEMP1,513611.288757,36.59299850463867
PPG_IR,513611.288446,196133.0
PPG_RED,513611.2884877,121302.0
PPG_RED,513611.2885276,121325.0
PPG_GRN,513611.2885685,8132.0
PPG_GRN,513611.2886108,8133.0
PPG_GRN,513611.3883903,8142.0
TEMP1,513611.3887527,36.57600021362305
PPG_IR,513611.3880009,196180.0
EDA,513611.3886681,0.40604498982429504
PPG_IR,513611.3880638,196202.0
PPG_IR,513611.3881118,196208.0
PPG_GRN,513611.3885435,8143.0
PPG_GRN,513611.3886025,8136.0
PPG_RED,513611.3881664,121340.0
PPG_RED,513611.3882171,121329.0
PPG_RED,513611.3882604,121326.0
PPG_RED,513611.4876434,121330.0
TEMP1,513611.4879912,36.53300094604492
PPG_IR,513611.4875535,196156.0
EDA,513611.4878544,0.40613898634910583
PPG_IR,513611.487603,195983.0
EDA,513611.4879242,0.4062809944152832
PPG_RED,513611.4877107,121280.0
PPG_GRN,513611.4877705,8133.0
PPG_GRN,513611.4878118,8129.0
PPG_IR,513611.7205308,195841.0
