Time,EDA,PPG_GRN,PPG_IR,PPG_RED,TEMP1,PPG_RED_HR,PPG_RED_IBI,PPG_IR_HR,PPG_IR_IBI,PPG_GRN_HR,PPG_GRN_IBI,PPG_RED_brut,PPG_IR_brut,PPG_GRN_brut,EDA_brut,TEMP1_brut,PPG_RED_HR_brut,PPG_GRN_HR_brut,PPG_IR_HR_brut,PPG_RED_IBI_brut,PPG_GRN_IBI_brut,PPG_IR_IBI_brut
0.0,,,,127955.0,,,,,,,,127955.0,,,,,,,,,,
0.26050000451505184,,,,127955.90322580645,,,,,,,,127969.0,,,,,,,,,,
99.33510003611445,,,183436.0,127957.05463059315,,,,,,,,127973.75,183436.0,,,,,,,,,
99.47340004146099,,,183439.5483870968,127958.43820281295,,,,,,,,127978.5,183491.0,,,,,,,,,
99.58490007556975,,,183447.9001040583,127960.0389639218,,,,,,,,127983.25,183569.0,,,,,,,,,
99.71800004132092,,,183456.26945218357,127961.84290173331,,,,,,,,127988.0,183577.625,,,,,,,,,
99.83309987001121,,,183464.6552939782,127964.69174678279,,,,,,,,128006.0,183586.25,,,,,,,,,
99.93969998322427,,,183473.05656533447,127969.0342147323,,,,,,,,128032.0,183594.875,,,,,,,,,
100.0608999747783,,8217.0,183481.47227079674,127973.446753874,,,,,,,,128037.42857142857,183603.5,8217.0,,,,,,,,
100.18739989027381,,8219.193548387097,183489.90147913244,127977.92484348582,,,,,,,,128042.85714285714,183612.125,8251.0,,,,,,,,
100.30260006897151,,8223.245577523414,183498.34331918843,127982.46425450518,,,,,,,,128048.28571428571,183620.75,8282.0,,,,,,,,
100.44010006822646,3.265324115753174,8227.500701554161,183506.796976015,127987.06103071223,,,,,,,,128053.71428571429,183629.375,8289.2,3.265324115753174,,,,,,,
166.211900068447,3.265324115753174,8231.945817582926,183515.26168723986,127991.71147112711,,,,,,,,128059.14285714286,183638.0,8296.4,,,,,,,,
166.3166000507772,3.265324115753174,8236.568668061447,183528.21254612764,127996.41211354289,,,,,,,,128064.57142857143,183716.0,8303.6,,,,,,,,
166.41890001483262,3.265324115753174,8241.357786251032,183540.89929430376,128001.15971912077,,,,,,,,128070.0,183724.85714285713,8310.8,,,,,,,,
166.65809997357428,3.265324115753174,8246.302445202578,183553.33897116897,128005.9092712922,,,,,,,,128074.77777777778,183733.7142857143,8318.0,,,,,,,,
166.78099986165762,3.265324115753174,8251.508739060477,183565.54751680786,128010.6606444705,,,,,,,,128079.55555555556,183742.57142857142,8327.0,,,,,,,,
166.91759997047484,3.265324115753174,8256.637207508189,183577.53984291243,128015.41372117132,,,,,,,,128084.33333333333,183751.42857142858,8331.0,3.265324115753174,,,,,,,
167.0540999621153,3.265324115753174,8261.692871539919,183589.32989913007,128020.16839149002,,,,,,,,128089.11111111111,183760.2857142857,8335.0,3.265324115753174,,,,,,,
167.23629995249212,3.265324115753174,8266.680428214764,183600.93073513088,128024.92455261255,34.07500076293945,,,,,,,128093.88888888889,183769.14285714287,8339.0,,34.07500076293945,,,,,,
299.2217999417335,3.265324115753174,8271.604271555747,183612.35455867084,128029.68210835799,34.07500076293945,,,,,,,128098.66666666667,183778.0,8343.0,,,,,,,,
299.43130002357066,3.265324115753174,8276.468512100539,183629.36394198242,128034.44096875067,34.07500076293945,,,,,,,128103.44444444444,183876.0,8347.0,,,,,,,,
299.55390002578497,3.265324115753174,8281.276995190827,183650.56626830614,128039.2010496198,34.07500076293945,,,,,,,128108.22222222222,183958.0,8351.0,,,,,,,,
299.6560998726636,3.265324115753174,8286.033318081742,183668.25733343337,128043.96227222499,34.07500076293945,,,,,,,128113.0,183924.77777777778,8355.0,,,,,,,,
299.74070005118847,3.265324115753174,8290.740845947435,183682.66367034448,128050.80341595242,34.07500076293945,,,,,,,128150.0,183891.55555555556,8359.0,,,,,,,,
299.8136000242084,3.265324115753174,8295.402726854052,183693.99719698896,128060.10642137485,34.07500076293945,,,,,,,128195.0,183858.33333333334,8363.0,,,,,,,,
299.901399994269,3.265324115753174,8300.021905766695,183702.4561591904,128068.40370294514,34.07500076293945,,,,,,,128188.71428571429,183825.11111111112,8367.0,,,,,,,,
300.02289987169206,3.265324115753174,8306.278557007554,183708.22601271933,128075.76014607311,34.07500076293945,,,,,,,128182.42857142857,183791.88888888888,8397.0,,,,,,,,
300.1367999240756,3.265324115753174,8314.647682361907,183711.4802484579,128082.2364500131,34.07500076293945,,,,,,,128176.14285714286,183758.66666666666,8436.0,,,,,,,,
300.29079993255436,3.265324115753174,8322.519874897698,183712.381164328,128087.88939793853,34.07500076293945,,,,,,,128169.85714285714,183725.44444444444,8436.666666666666,3.265324115753174,,,,,,,
