Type,Time,Data
PPG_RED,1826908.4365568,127955.0
PPG_RED,1826908.4368173,127969.0
PPG_GRN,1826908.5366177,8217.0
PPG_IR,1826908.5358919,183436.0
PPG_RED,1826908.5362748,127988.0
EDA,1826908.5369969,3.265324115753174
PPG_GRN,1826908.5367442,8251.0
PPG_IR,1826908.5360302,183491.0
PPG_IR,1826908.5361417,183569.0
PPG_RED,1826908.5363899,128006.0
PPG_GRN,1826908.5368594,8282.0
EDA,1826908.6034744,3.265324115753174
TEMP1,1826908.6037931,34.07500076293945
PPG_IR,1826908.6027687,183638.0
PPG_GRN,1826908.6032149,8318.0
EDA,1826908.6036109,3.265324115753174
PPG_RED,1826908.5364965,128032.0
PPG_IR,1826908.6028734,183716.0
PPG_RED,1826908.6029757,128070.0
PPG_GRN,1826908.6033378,8327.0

PPG_IR,1826908.7357786,183778.0
TEMP1,1826908.7369826,34.03300094604492
PPG_RED,1826908.7362129,128113.0
PPG_RED,1826908.7362975,128150.0
PPG_GRN,1826908.7364582,8367.0
EDA,1826908.7368476,3.265324115753174
PPG_GRN,1826908.7365797,8397.0
PPG_GRN,1826908.7366936,8436.0
PPG_RED,1826908.7363704,128195.0
PPG_IR,1826908.7359881,183876.0
PPG_IR,1826908.7361107,183958.0
PPG_RED,1826908.9027964,128151.0
PPG_GRN,1826908.9029617,8440.0
PPG_IR,1826908.9027122,183659.0
EDA,1826908.9031385,3.265324115753174
EDA,1826908.9032299,3.266848087310791
TEMP1,1826908.9033517,34.15599822998047
PPG_RED,1826908.9028769,128106.0
PPG_GRN,1826908.9030468,8379.0
EDA,1826908.9367772,3.2714600563049316
PPG_GRN,1826908.9365042,8304.0
PPG_IR,1826908.9359891,183477.0
PPG_RED,1826908.9362592,128048.0
PPG_GRN,1826908.9366708,8198.0
PPG_RED,1826908.9363429,128017.0
PPG_RED,1826908.9364155,127976.0
PPG_IR,1826908.9361693,183271.0
PPG_GRN,1826909.0032881,8147.0
270264
TEMP1,1826909.0037921,34.13800048828125
PPG_RED,1826909.0030216,127955.0
PPG_RED,1826909.0031189,127946.0
0264
PPG_IR,1826909.0028374,183181.0
PPG_GRN,1826909.0033799,8134.0
PPG_RED,1826909.0031962,127922.0
PPG_GRN,1826909.0034648,8123.0
PPG_IR,1826909.0029233,183156.0
PPG_GRN,1826909.1035348,8108.0
TEMP1,1826909.1038521,34.13100051879883
PPG_RED,1826909.1033594,127930.0
EDA,1826909.1037242,3.2729899883270264
PPG_RED,1826909.103444,127936.0
PPG_IR,1826909.1031642,183132.0
PPG_IR,1826909.1032594,183136.0
PPG_GRN,1826909.1036258,8129.0
PPG_RED,1826909.3692063,127926.0
PPG_RED,1826909.3692949,127961.0
PPG_RED,1826909.3693655,127977.0
PPG_RED,1826909.3729917,127997.0
EDA,1826909.3697089,3.274522066116333
EDA,1826909.3698023,3.274522066116333
EDA,1826909.3733224,3.2729899883270264
TEMP1,1826909.3699179,34.16299819946289
PPG_GRN,1826909.3694522,8134.0
PPG_IR,1826909.3689392,183165.0PPG_GRN,1826909.3696147,8174.0
4550781
PPG_IR,1826909.3690397,183206.0
PPG_IR,1826909.3691192,183264.0
PPG_IR,1826909.3728219,183339.0
PPG_GRN,1826909.3731502,8210.0
PPG_IR,1826909.372905,183404.0
PPG_GRN,1826909.3732339,8232.0
PPG_RED,1826909.3730687,128028.0
PPG_RED,1826909.4694888,128056.0
EDA,1826909.4700018,3.2729899883270264
PPG_GRN,1826909.4697322,8263.0
EDA,1826909.470095,3.2729899883270264
PPG_IR,1826909.4693247,183535.0
PPG_RED,1826909.4695731,128084.0
PPG_IR,1826909.4694019,183622.0
PPG_GRN,1826909.4698199,8295.0
PPG_RED,1826909.469646,128102.0
PPG_GRN,1826909.4698991,8331.0
PPG_IR,1826909.5363894,183694.0
TEMP1,1826909.5371525,33.994998931884766
EDA,1826909.5369386,3.2806921005249023
PPG_RED,1826909.5365863,128143.0
EDA,1826909.5370324,3.2806921005249023
PPG_GRN,1826909.5367574,8351.0
PPG_RED,1826909.5366686,128128.0
PPG_IR,1826909.5364922,183593.0
PPG_GRN,1826909.5368432,8365.0
EDA,1826909.6705619,3.2791550159454346
PPG_RED,1826909.6696963,128033.0
PPG_GRN,1826909.6701772,8268.0
TEMP1,1826909.670693,33.99800109863281
PPG_IR,1826909.6692113,183348.0
