Time,EDA,PPG_GRN,PPG_IR,PPG_RED,TEMP1,PPG_RED_HR,PPG_RED_IBI,PPG_IR_HR,PPG_IR_IBI,PPG_GRN_HR,PPG_GRN_IBI,PPG_RED_brut,PPG_IR_brut,PPG_GRN_brut,EDA_brut,TEMP1_brut,PPG_RED_HR_brut,PPG_GRN_HR_brut,PPG_IR_HR_brut,PPG_RED_IBI_brut,PPG_GRN_IBI_brut,PPG_IR_IBI_brut
-0.6347999442368746,,,189865.0,,,,,,,,,,189865.0,,,,,,,,,
-0.5602999590337276,,,189865.0,,,,,,,,,,189865.0,,,,,,,,,
-0.4806998185813427,,,189864.770609319,121919.0,,,,,,,,121919.0,189861.44444444444,,,,,,,,,
-0.4058999475091696,,,189864.3266273558,121920.16129032259,,,,,,,,121937.0,189857.88888888888,,,,,,,,,
-0.335899880155921,,,189863.68189870918,121922.08636836629,,,,,,,,121950.0,189854.33333333334,,,,,,,,,
-0.25129993446171284,,8048.0,189862.84937477813,121923.89531234266,,,,,,,,121950.125,189850.77777777778,8048.0,,,,,,,,
-0.1721000298857689,,8047.548387096775,189861.84117138744,121925.59561477217,,,,,,,,121950.25,189847.22222222222,8041.0,,,,,,,,
-0.09409990161657333,,8047.771071800209,189860.66862269578,121927.19428478688,,,,,,,,121950.375,189843.66666666666,8051.0,,,,,,,,
0.0,0.7452070116996765,8047.979389748582,189859.3423316258,121928.69787931677,,,,,,,,121950.5,189840.11111111112,8051.0,0.7452070116996765,,,,,,,
0.08580018766224384,0.7461649775505066,8048.174267829319,189857.87221704065,121930.11253226407,,,,,,,,121950.625,189836.55555555556,8051.0,0.7461649775505066,,,,,,,
198.14320001751184,0.7463592631476266,8048.3565731306535,189856.26755787674,121931.44398179544,,,,,,,,121950.75,189833.0,8051.0,,,,,,,,
198.24160006828606,0.7465535487447467,8048.527116799643,189851.9922315621,121932.69759587316,,,,,,,,121950.875,189790.0,8051.0,,,,,,,,
198.35090008564293,0.7467478343418666,8048.686657651279,189847.99273275165,121933.87839613942,,,,,,,,121951.0,189790.0,8051.0,,,,,,,,
198.43180011957884,0.7469421199389866,8048.835905544745,189844.2512661225,121935.04753187238,,,,,,,,121952.0,189790.0,8051.0,,,,,,,,
198.53260018862784,0.7471364055361066,8048.975524541858,189840.7511844372,121936.18156207415,,,,,,,,121952.625,189790.0,8051.0,,,,,,,,
198.63040000200272,0.7473306911332267,8049.9448455391575,189837.47691447352,121937.28275161776,,,,,,,,121953.25,189790.0,8064.0,,,,,,,,
198.73820012435317,0.7475249767303467,8050.715428981076,189834.4138877333,121938.35321925534,,,,,,,,121953.875,189790.0,8061.888888888889,0.7475249767303467,,,,,,,
198.86620016768575,0.7475907043977217,8051.300096645379,189831.5484756215,121939.39494704532,35.02799987792969,,,,,,,121954.5,189790.0,8059.777777777777,,35.02799987792969,,,,,,
200.83050010725856,0.7476564320650968,8051.710843098366,189828.86792880722,121940.40978917145,35.02799987792969,,,,,,,121955.125,189790.0,8057.666666666667,,,,,,,,
200.91520017012954,0.7477221597324718,8051.958889063347,189825.1990301745,121941.39948019265,35.02799987792969,,,,,,,121955.75,189772.0,8055.555555555556,,,,,,,,
200.99680009298027,0.7477878873998468,8052.054731345998,189819.05715726005,121942.36564276087,35.02799987792969,,,,,,,121956.375,189730.0,8053.444444444444,,,,,,,,
201.08100003562868,0.7478536150672219,8052.008189538729,189813.69863098522,121943.30979484081,35.02799987792969,,,,,,,121957.0,189736.0,8051.333333333333,,,,,,,,
201.16180018521845,0.7479193427345969,8051.828449711858,189809.07291285714,121943.30979484081,35.02799987792969,,,,,,,121965.0,189742.0,8049.222222222223,,,,,,,,
201.23840006999671,0.747985070401972,8051.524105286004,189805.13272493088,121944.38708467457,35.02799987792969,,,,,,,121959.0,189748.0,8047.111111111111,,,,,,,,
201.32910017855465,0.748050798069347,8051.103195267552,189801.8338394515,121945.31695017945,35.02799987792969,,,,,,,121958.8,189754.0,8045.0,,,,,,,,
201.4083000831306,0.748116525736722,8051.612666540614,189799.13488206753,121946.17392113562,35.02799987792969,,,,,181.8181818181818,0.33,121958.6,189760.0,8059.0,,,,181.8181818181818,,,0.33,
201.48560008965433,0.7481822534040972,8051.766688054123,189796.99714774062,121946.9627004172,35.02799987792969,,,,,181.8181818181818,0.33,121958.4,189766.0,8054.0,,,,,,,,
201.5790999867022,0.7482479810714722,8051.852708179664,189795.38442853154,121947.68768748706,35.02799987792969,,,,,181.8181818181818,0.33,121958.2,189772.0,8053.1,0.7482479810714722,,,,,,,
201.66760007850826,0.7490519881248474,8051.875114103557,189794.26285249728,121948.35299797179,35.02799987792969,,,,,181.8181818181818,0.33,121958.0,189778.0,8052.2,0.7490519881248474,,,,,,,
201.77470007911325,0.7489788965745405,8051.838009967844,189793.60073298134,121948.96248197362,35.025990613070924,,,,,181.8181818181818,0.33,121957.8,189784.0,8051.3,,35.012001037597656,,,,,,
203.6429001018405,0.7489058050242338,8051.7452351312095,189793.36842762772,121949.51974120113,35.025990613070924,,,,,181.8181818181818,0.33,121957.6,189790.0,8050.4,,,,,,,,
203.71969998814166,0.7488327134739269,8051.6003812517765,189791.98981939367,121950.02814499462,35.025990613070924,,,,,181.8181818181818,0.33,121957.4,189772.0,8049.5,,,,,,,,
203.7935999687761,0.74875962192362,8051.406808267791,189787.990476207,121950.49084531756,35.025990613070924,,,,,181.8181818181818,0.33,121957.2,189730.0,8048.6,,,,,,,,
203.86960008181632,0.7486865303733132,8051.167659347289,189784.07496161302,121950.91079078094,35.025990613070924,,,,,181.8181818181818,0.33,121957.0,189727.3,8047.7,,,,,,,,
203.94340017810464,0.7486134388230063,8050.885874873271,189780.23786731542,121950.91079078094,35.025990613070924,181.8181818181818,0.33,,,181.8181818181818,0.33,121965.0,189724.6,8046.8,,,181.8181818181818,,,0.33,,
204.01560002937913,0.7485403472726996,8050.564205526609,189776.47413394024,121951.4661960651,35.025990613070924,181.8181818181818,0.33,,,181.8181818181818,0.33,121959.0,189721.9,8045.9,,,,,,,,
204.0970001835376,0.7484672557223927,8050.205224524892,189772.77902852476,121951.91998986737,35.025990613070924,181.8181818181818,0.33,,,181.8181818181818,0.33,121958.5,189719.2,8045.0,,,,,,,,
204.17589996941388,0.7483941641720858,8050.772629394255,189769.14812345867,121952.3122485856,35.025990613070924,181.8181818181818,0.33,,,181.8181818181818,0.33,121958.0,189716.5,8059.0,,,,181.8181818181818,,,0.33,
204.25870013423264,0.748321072621779,8050.980846852691,189765.57727678394,121952.64694222524,35.025990613070924,181.8181818181818,0.33,,,181.8181818181818,0.33,121957.5,189713.8,8054.0,,,,,,,,
204.34670010581613,0.7482479810714722,8051.291759958969,189762.06261376562,121952.92778466233,35.025990613070924,181.8181818181818,0.33,,,181.8181818181818,0.33,121957.0,189711.1,8055.8,0.7482479810714722,,,,,,,
204.43330006673932,0.7490519881248474,8051.698743187423,189758.60050965173,121953.158250168,35.025990613070924,181.8181818181818,0.33,,,181.8181818181818,0.33,121956.5,189708.4,8057.6,0.7490519881248474,,,,,,,
