Type,Time,Data
PPG_IR,2068875.026213,191421.0
PPG_IR,2068875.0263219,191488.0
PPG_GRN,2068875.1274071,10115.0
TEMP1,2068875.1278787,33.6609992980957
PPG_IR,2068875.126741,191631.0
EDA,2068875.1276538,0.5376070141792297
PPG_RED,2068875.1271048,139926.0
PPG_IR,2068875.1269245,191778.0
PPG_GRN,2068875.1274884,10160.0
PPG_RED,2068875.1272046,139968.0
PPG_GRN,2068875.1275611,10174.0
EDA,2068875.1277343,0.5378140211105347
PPG_IR,2068875.1270157,191860.0
PPG_RED,2068875.1273209,139989.0
PPG_RED,2068875.2933347,140039.0
EDA,2068875.2937794,0.5381879806518555
PPG_IR,2068875.2930854,191979.0
PPG_GRN,2068875.2935493,10201.0
PPG_RED,2068875.2934404,140091.0
PPG_GRN,2068875.2936613,10233.0
PPG_IR,2068875.2932037,192102.0
PPG_RED,2068875.4271402,140096.0
PPG_IR,2068875.426684,192120.0
EDA,2068875.4278869,0.5384789705276489
TEMP1,2068875.4282316,33.67599868774414
PPG_GRN,2068875.4275115,10257.0
EDA,2068875.4280614,0.5387279987335205
PPG_GRN,2068875.4276372,10239.0
PPG_RED,2068875.4272768,140095.0
PPG_GRN,2068875.4277521,10216.0
PPG_IR,2068875.4268143,192014.0
PPG_RED,2068875.4273866,140043.0
TEMP1,2068875.4944432,33.71799850463867
EDA,2068875.4942573,0.5389789938926697
PPG_GRN,2068875.4939818,10185.0
EDA,2068875.5275564,0.5393959879875183
TEMP1,2068875.5278826,33.70100021362305
PPG_IR,2068875.426988,191848.0
PPG_RED,2068875.4936582,139994.0
PPG_GRN,2068875.4941121,10158.0
PPG_GRN,2068875.5271503,10151.0
PPG_RED,2068875.4938236,139979.0
EDA,2068875.5277047,0.5393540263175964
PPG_IR,2068875.4934605,191743.0
PPG_RED,2068875.5267854,139961.0
PPG_GRN,2068875.5272806,10139.0
PPG_IR,2068875.4935629,191681.0
EDA,2068875.6278041,0.5395209789276123
PPG_GRN,2068875.5274038,10154.0
PPG_IR,2068875.5263734,191658.0
PPG_RED,2068875.5269065,139956.0
PPG_GRN,2068875.6274384,10141.0
PPG_GRN,2068875.6275688,10142.0
PPG_IR,2068875.5265328,191635.0
PPG_RED,2068875.5270165,139947.0
