Time,EDA,PPG_GRN,PPG_IR,PPG_RED,TEMP1,PPG_RED_HR,PPG_RED_IBI,PPG_IR_HR,PPG_IR_IBI,PPG_GRN_HR,PPG_GRN_IBI,PPG_RED_brut,PPG_IR_brut,PPG_GRN_brut,EDA_brut,TEMP1_brut,PPG_RED_HR_brut,PPG_GRN_HR_brut,PPG_IR_HR_brut,PPG_RED_IBI_brut,PPG_GRN_IBI_brut,PPG_IR_IBI_brut
0.0,,,191421.0,,,,,,,,,,191421.0,,,,,,,,,
0.10890001431107521,,,191425.32258064518,,,,,,,,,,191488.0,,,,,,,,,
100.52799992263317,,,191438.5920915713,,,,,,,,,,191631.0,,,,,,,,,
100.71150003932416,,,191460.48937598607,,,,,,,,,,191778.0,,,,,,,,,
100.80270003527403,,,191486.26425495473,,,,,,,,,,191860.0,,,,,,,,,
100.89179989881814,,,191511.14398044153,139926.0,,,,,,,,139926.0,191871.9,,,,,,,,,
100.99159996025264,,,191535.18630428403,139928.70967741936,,,,,,,,139968.0,191883.8,,,,,,,,,
101.10790003091097,,,191558.44525239474,139932.59937565037,,,,,,,,139989.0,191895.7,,,,,,,,,
101.19409998878837,,10115.0,191580.9713651435,139936.5965485475,,,,,,,,139994.55555555556,191907.6,10115.0,,,,,,,,
101.27540002577007,,10117.903225806453,191602.81192223102,139940.6942622613,,,,,,,,140000.11111111112,191919.5,10160.0,,,,,,,,
101.34809999726713,,10121.522372528618,191624.01115305483,139944.88603028745,,,,,,,,140005.66666666666,191931.4,10174.0,,,,,,,,
101.44079988822341,0.5376070141792297,10125.125767849353,191644.61043350294,139949.16578460584,,,,,,,,140011.22222222222,191943.3,10177.375,0.5376070141792297,,,,,,,
101.52129991911352,0.5378140211105347,10128.714427988105,191664.64847005115,139953.52784868146,,,,,,,,140016.77777777778,191955.2,10180.75,0.5378140211105347,,,,,,,
101.66569985449314,0.5378607660531998,10132.289303601778,191684.16147198333,139957.9669122074,33.6609992980957,,,,,,,140022.33333333334,191967.1,10184.125,,33.6609992980957,,,,,,
266.87239995226264,0.5379075109958649,10135.851284014567,191703.18331250057,139962.47800747718,33.6609992980957,,,,,,,140027.88888888888,191979.0,10187.5,,,,,,,,
266.99070003814995,0.53795425593853,10139.401201174918,191728.91342137152,139967.05648728152,33.6609992980957,,,,,,,140033.44444444444,192102.0,10190.875,,,,,,,,
267.12169987149537,0.5380010008811951,10142.939833357183,191753.17707160563,139971.6980042311,33.6609992980957,,,,,,,140039.0,192105.0,10194.25,,,,,,,,
