Type,Time,Data
PPG_GRN,1565543.825611,9488.0
PPG_IR,1565543.8252396,204315.0
PPG_RED,1565543.8254009,137206.0
TEMP1,1565543.8282345,34.520999908447266
PPG_IR,1565543.8253069,204372.0
12012
PPG_GRN,1565543.8256592,9505.0
PPG_RED,1565543.8254866,137204.0
PPG_GRN,1565543.8257082,9502.0
PPG_IR,1565543.8253557,204459.0
PPG_GRN,1565543.8280186,9493.0
TEMP1,1565543.8299123,34.4379997253418
PPG_RED,1565543.8255503,137216.0
PPG_GRN,1565543.828067,9510.0
EDA,1565543.8281208,0.5954750180244446
TEMP1,1565543.927638,34.33100128173828
PPG_RED,1565543.827919,137247.0
EDA,1565543.8281735,0.595881998538971
PPG_GRN,1565543.8297133,9498.0
PPG_RED,1565543.8279679,137241.0
PPG_GRN,1565543.82976,9505.0
EDA,1565543.8298546,0.5962899923324585
PPG_RED,1565543.8295794,137253.0
PPG_IR,1565543.827789,204530.0
PPG_GRN,1565543.8298043,9509.0
EDA,1565543.9272,0.5965449810028076
PPG_RED,1565543.8296239,137279.0
PPG_IR,1565543.8278376,204562.0
EDA,1565543.927399,0.5969030261039734
PPG_GRN,1565543.9267952,9527.0
PPG_RED,1565543.8296638,137289.0
PPG_GRN,1565543.9269829,9506.0
PPG_IR,1565543.8294426,204608.0
PPG_RED,1565543.9262997,137228.0
EDA,1565544.0273412,0.5974140167236328
PPG_IR,1565543.8294893,204675.0
PPG_GRN,1565544.0268244,9513.0
EDA,1565544.1272558,0.597773015499115
PPG_IR,1565543.8295317,204673.0
TEMP1,1565544.1275183,34.426998138427734
PPG_GRN,1565544.0270298,9512.0
PPG_RED,1565543.9265132,137192.0
PPG_IR,1565543.9258812,204478.0
TEMP1,1565544.1343952,34.426998138427734
PPG_GRN,1565544.0271741,9500.0
EDA,1565544.1273715,0.5979779958724976
PPG_IR,1565543.92605,204216.0
PPG_GRN,1565544.126946,9522.0
EDA,1565544.1337303,0.597773015499115
TEMP1,1565544.2940737,34.39799880981445
PPG_IR,1565544.0254728,204119.0
EDA,1565544.1340425,0.5979779958724976
PPG_GRN,1565544.1270753,9509.0
PPG_IR,1565544.0256105,204105.0
EDA,1565544.2938416,0.5983880162239075
PPG_RED,1565544.0260802,137164.0
TEMP1,1565544.3274087,34.527000427246094
PPG_GRN,1565544.1331853,9522.0
EDA,1565544.3268132,0.5986970067024231
PPG_GRN,1565544.1333641,9509.0
EDA,1565544.327137,0.5991089940071106
PPG_IR,1565544.0257939,204169.0
PPG_GRN,1565544.2932487,9509.0
EDA,1565544.4282096,0.5995209813117981
PPG_IR,1565544.1265168,204273.0
PPG_RED,1565544.0263495,137147.0
PPG_GRN,1565544.2933487,9519.0
PPG_RED,1565544.0265175,137170.0
PPG_IR,1565544.1266354,204307.0
TEMP1,1565544.5260295,34.582000732421875
EDA,1565544.5257692,0.5999330282211304
PPG_GRN,1565544.2935557,9536.0
PPG_RED,1565544.1267399,137208.0
PPG_IR,1565544.1322256,204273.0
PPG_RED,1565544.1268397,137206.0
EDA,1565544.5258814,0.6004499793052673
PPG_IR,1565544.132466,204307.0
PPG_GRN,1565544.3261921,9523.0
PPG_IR,1565544.2926714,204280.0
PPG_GRN,1565544.3263991,9531.0
PPG_RED,1565544.132671,137208.0
PPG_GRN,1565544.4278212,9529.0
PPG_IR,1565544.2927744,204315.0
PPG_RED,1565544.1328536,137206.0
PPG_IR,1565544.2928648,204349.0
PPG_RED,1565544.2929655,137200.0
PPG_GRN,1565544.4279749,9527.0
PPG_RED,1565544.2930629,137214.0
PPG_GRN,1565544.428091,9536.0
PPG_IR,1565544.3258047,204380.0
PPG_RED,1565544.2931496,137216.0
PPG_IR,1565544.32591,204443.0
PPG_GRN,1565544.5256166,9539.0
PPG_RED,1565544.3260043,137217.0
PPG_GRN,1565544.5257059,9532.0
PPG_IR,1565544.4268876,204475.0
EDA,1565544.7947154,0.6009680032730103
TEMP1,1565544.7949289,34.5359992980957
