Time,EDA,PPG_GRN,PPG_IR,PPG_RED,TEMP1,PPG_RED_HR,PPG_RED_IBI,PPG_IR_HR,PPG_IR_IBI,PPG_GRN_HR,PPG_GRN_IBI,PPG_RED_brut,PPG_IR_brut,PPG_GRN_brut,EDA_brut,TEMP1_brut,PPG_RED_HR_brut,PPG_GRN_HR_brut,PPG_IR_HR_brut,PPG_RED_IBI_brut,PPG_GRN_IBI_brut,PPG_IR_IBI_brut
-0.3714000340551138,,,204315.0,,,,,,,,,,204315.0,,,,,,,,,
-0.30409987084567547,,,204318.67741935485,,,,,,,,,,204372.0,,,,,,,,,
-0.2552999649196863,,,204327.7304890739,,,,,,,,,,204459.0,,,,,,,,,
-0.21009985357522964,,,204336.85386765903,137206.0,,,,,,,,137206.0,204469.14285714287,,,,,,,,,
-0.12440001592040062,,,204346.0430190543,137205.87096774194,,,,,,,,137204.0,204479.2857142857,,,,,,,,,
-0.06069988012313843,,,204355.29369985266,137206.5244536941,,,,,,,,137216.0,204489.42857142858,,,,,,,,,
0.0,,9488.0,204364.6019404152,137207.46911259554,,,,,,,,137221.16666666666,204499.57142857142,9488.0,,,,,,,,
0.04820013418793678,,9489.09677419355,204373.9640272087,137208.68615909477,,,,,,,,137226.33333333334,204509.7142857143,9505.0,,,,,,,,
0.09720004163682461,,9489.929240374611,204383.3764862828,137210.15801979834,,,,,,,,137231.5,204519.85714285713,9502.0,,,,,,,,
2.1780000533908606,,9490.591870027863,204392.83606781292,137211.8682550802,,,,,,,,137236.66666666666,204530.0,9500.2,,,,,,,,
2.226599957793951,,9491.095620348646,204403.74986988952,137213.80148593523,,,,,,,,137241.83333333334,204562.0,9498.4,,,,,,,,
2.308000111952424,,9491.450741616474,204414.33052344504,137215.94332555233,,,,,,,,137247.0,204567.75,9496.6,,,,,,,,
2.3569001350551844,,9491.666822802508,204424.59952193245,137217.55988519412,,,,,,,,137241.0,204573.5,9494.8,,,,,,,,
2.407599939033389,,9491.752834234605,204434.57697213037,137219.15817217086,,,,,,,,137242.33333333334,204579.25,9493.0,,,,,,,,
2.4560000747442245,,9492.9300707356,204444.28168360583,137220.73936536416,,,,,,,,137243.66666666666,204585.0,9510.0,,,,,,,,
2.5098000187426805,0.5954750180244446,9493.953937139755,204453.73125240547,137222.30456759874,,,,,,,,137245.0,204590.75,9508.8,0.5954750180244446,,,,,,,
2.5625000707805157,0.595881998538971,9494.83432829203,204462.94213934708,137223.85481054935,,,,,,,,137246.33333333334,204596.5,9507.6,0.595881998538971,,,,,,,
2.623500069603324,0.5959190888838335,9495.580500660288,204471.9297432602,137225.39105933113,34.520999908447266,,,,,,,137247.66666666666,204602.25,9506.4,,34.520999908447266,,,,,,
3.83160007186234,0.5959561792286959,9496.201113520916,204480.70846950146,137226.91421679364,34.520999908447266,,,,,,,137249.0,204608.0,9505.2,,,,,,,,
